t,v_pre,v_post,i,i_fast,i_slow
6331.2,-0.553058,-1.37563,-0.675097,-0.00279533,-0.672302
6331.8,-0.556058,-1.37486,-0.675178,-0.00277028,-0.672407
6332.4,-0.538553,-1.37408,-0.675418,-0.00291871,-0.6725
6333,-0.54406,-1.37331,-0.675472,-0.002871,-0.672601
6333.6,-0.556058,-1.37254,-0.675459,-0.00276989,-0.67269
6334.2,-0.592066,-1.37178,-0.67522,-0.00248746,-0.672732
6334.8,-0.578069,-1.371,-0.675392,-0.0025935,-0.672799
6335.4,-0.579069,-1.37021,-0.675462,-0.00258564,-0.672877
6336,-0.566564,-1.36943,-0.675632,-0.00268387,-0.672948
6336.6,-0.568563,-1.36865,-0.675646,-0.00266777,-0.672978
6337.2,-0.570563,-1.36786,-0.675699,-0.00265176,-0.673047
6337.8,-0.581577,-1.36708,-0.675656,-0.00256586,-0.67309
6338.4,-0.558057,-1.36628,-0.675911,-0.00275236,-0.673158
6339,-0.557565,-1.36548,-0.675992,-0.00275627,-0.673236
6339.6,-0.562056,-1.36468,-0.676027,-0.00271943,-0.673307
6340.2,-0.549059,-1.36386,-0.676226,-0.00282686,-0.673399
6340.8,-0.510051,-1.36302,-0.676711,-0.00317557,-0.673535
6341.4,-0.519541,-1.36219,-0.676766,-0.0030868,-0.673679
6342,-0.573562,-1.36138,-0.676421,-0.00262709,-0.673794
6342.6,-0.518049,-1.36053,-0.677002,-0.00310025,-0.673902
6343.2,-0.54506,-1.35971,-0.67686,-0.00286007,-0.674
6343.8,-0.498037,-1.35884,-0.677433,-0.00329057,-0.674142
6344.4,-0.541553,-1.358,-0.677175,-0.00288986,-0.674285
6345,-0.538045,-1.35714,-0.677321,-0.00292011,-0.674401
6345.6,-0.536554,-1.35628,-0.677441,-0.00293298,-0.674508
6346.2,-0.513542,-1.3554,-0.67779,-0.00314122,-0.674649
6346.8,-0.510543,-1.35453,-0.677961,-0.00316928,-0.674791
6347.4,-0.518541,-1.35364,-0.678028,-0.0030944,-0.674934
6348,-0.509035,-1.35275,-0.678255,-0.00318322,-0.675072
6348.6,-0.508543,-1.35185,-0.678417,-0.00318771,-0.675229
6349.2,-0.512542,-1.35094,-0.678525,-0.00314974,-0.675375
6349.8,-0.519049,-1.35004,-0.678598,-0.00308903,-0.675509
6350.4,-0.572562,-1.34915,-0.678235,-0.00263297,-0.675602
6351,-0.57307,-1.34825,-0.67831,-0.00262884,-0.675681
6351.6,-0.562564,-1.34733,-0.678464,-0.00271244,-0.675752
6352.2,-0.539045,-1.3464,-0.678755,-0.0029095,-0.675845
6352.8,-0.553058,-1.34549,-0.678699,-0.00279019,-0.675909
6353.4,-0.559057,-1.34457,-0.678722,-0.00274052,-0.675982
6354,-0.561056,-1.34364,-0.678742,-0.00272406,-0.676018
6354.6,-0.574562,-1.34271,-0.678693,-0.00261627,-0.676076
6355.2,-0.540061,-1.34177,-0.679008,-0.00289988,-0.676108
6355.8,-0.57507,-1.34084,-0.678762,-0.00261201,-0.67615
6356.4,-0.525048,-1.33987,-0.679261,-0.00303237,-0.676229
6357,-0.560057,-1.33894,-0.679011,-0.00273142,-0.67628
6357.6,-0.566055,-1.338,-0.678985,-0.00268279,-0.676302
6358.2,-0.571071,-1.33703,-0.679006,-0.00264276,-0.676363
6358.8,-0.596082,-1.33608,-0.678854,-0.00245245,-0.676401
6359.4,-0.54306,-1.33509,-0.679318,-0.00287286,-0.676445
6360,-0.586576,-1.33414,-0.679012,-0.00252277,-0.67649
6360.6,-0.555566,-1.33315,-0.679294,-0.00276729,-0.676527
6361.2,-0.551567,-1.33215,-0.67942,-0.00280035,-0.676619
6361.8,-0.526556,-1.33114,-0.679746,-0.00301714,-0.676729
6362.4,-0.533554,-1.33013,-0.67978,-0.00295462,-0.676825
6363,-0.540553,-1.32912,-0.679821,-0.00289338,-0.676927
6363.6,-0.519049,-1.32808,-0.680133,-0.00308489,-0.677048
6364.2,-0.527556,-1.32705,-0.680171,-0.0030074,-0.677163
6364.8,-0.528047,-1.32601,-0.680271,-0.0030028,-0.677268
6365.4,-0.496038,-1.32493,-0.680723,-0.00330338,-0.67742
6366,-0.511051,-1.32387,-0.68071,-0.00315855,-0.677551
6366.6,-0.484024,-1.32277,-0.681142,-0.00342339,-0.677718
6367.2,-0.481025,-1.32169,-0.681314,-0.00345391,-0.67786
6367.8,-0.513542,-1.3206,-0.681125,-0.00313454,-0.67799
6368.4,-0.481025,-1.31949,-0.681571,-0.00345344,-0.678118
6369,-0.491531,-1.31838,-0.681596,-0.00334674,-0.678249
6369.6,-0.486532,-1.31726,-0.681776,-0.00339675,-0.67838
6370.2,-0.511543,-1.31614,-0.681649,-0.00315243,-0.678497
6370.8,-0.525048,-1.315,-0.68164,-0.00302775,-0.678613
6371.4,-0.533554,-1.31387,-0.681638,-0.00295168,-0.678687
6372,-0.508035,-1.31271,-0.681944,-0.00318491,-0.678759
6372.6,-0.525048,-1.31155,-0.68188,-0.00302711,-0.678853
6373.2,-0.506036,-1.31037,-0.682166,-0.0032035,-0.678963
6373.8,-0.538553,-1.3092,-0.681957,-0.00290715,-0.67905
6374.4,-0.511543,-1.308,-0.682278,-0.00315086,-0.679127
6375,-0.525048,-1.30682,-0.682212,-0.00302624,-0.679186
6375.6,-0.54306,-1.30562,-0.682099,-0.00286768,-0.679231
6376.2,-0.557057,-1.30442,-0.682026,-0.00275016,-0.679276
6376.8,-0.547551,-1.30319,-0.68214,-0.00282909,-0.679311
6377.4,-0.555058,-1.30196,-0.682123,-0.0027662,-0.679357
6378,-0.537553,-1.30073,-0.682309,-0.00291432,-0.679395
6378.6,-0.526556,-1.29947,-0.682465,-0.0030113,-0.679454
6379.2,-0.547551,-1.29822,-0.682323,-0.00282823,-0.679495
6379.8,-0.549059,-1.29696,-0.682344,-0.00281531,-0.679529
6380.4,-0.512051,-1.29566,-0.682727,-0.00314371,-0.679583
6381,-0.530555,-1.29437,-0.682629,-0.00297465,-0.679654
6381.6,-0.497038,-1.29304,-0.683041,-0.00328713,-0.679754
6382.2,-0.534554,-1.29172,-0.682782,-0.0029389,-0.679843
6382.8,-0.512051,-1.29037,-0.683098,-0.00314269,-0.679956
6383.4,-0.513542,-1.28903,-0.683145,-0.00312849,-0.680017
6384,-0.48504,-1.28763,-0.683549,-0.0034057,-0.680143
6384.6,-0.501037,-1.28625,-0.683501,-0.00324681,-0.680254
6385.2,-0.49553,-1.28484,-0.683681,-0.00330028,-0.68038
6385.8,-0.475534,-1.28342,-0.683994,-0.00350268,-0.680491
6386.4,-0.479533,-1.28197,-0.684079,-0.00346087,-0.680618
6387,-0.46252,-1.28052,-0.684384,-0.00364054,-0.680744
6387.6,-0.482532,-1.27906,-0.684271,-0.00342945,-0.680841
6388.2,-0.484532,-1.27758,-0.684337,-0.00340876,-0.680928
6388.8,-0.497038,-1.27608,-0.684329,-0.00328371,-0.681045
6389.4,-0.470027,-1.27454,-0.684721,-0.0035587,-0.681163
6390,-0.491531,-1.27301,-0.684619,-0.00333744,-0.681282
6390.6,-0.51305,-1.27147,-0.684496,-0.00312971,-0.681366
6391.2,-0.525048,-1.26992,-0.684446,-0.0030194,-0.681427
6391.8,-0.531047,-1.26834,-0.684434,-0.00296556,-0.681469
6392.4,-0.501037,-1.26673,-0.684766,-0.00324293,-0.681523
6393,-0.48604,-1.2651,-0.684997,-0.00339088,-0.681607
6393.6,-0.51305,-1.26347,-0.684798,-0.00312817,-0.68167
6394.2,-0.510543,-1.26182,-0.684854,-0.00315133,-0.681703
6394.8,-0.509035,-1.26014,-0.684927,-0.00316521,-0.681762
6395.4,-0.518541,-1.25844,-0.684901,-0.00307641,-0.681825
6396,-0.534554,-1.25674,-0.684788,-0.0029326,-0.681856
6396.6,-0.514542,-1.255,-0.684989,-0.00311267,-0.681876
6397.2,-0.532554,-1.25327,-0.684827,-0.00294952,-0.681878
6397.8,-0.505036,-1.25148,-0.685091,-0.00320149,-0.681889
6398.4,-0.476026,-1.24965,-0.685452,-0.00349031,-0.681962
6399,-0.505544,-1.24784,-0.685204,-0.00319592,-0.682008
6399.6,-0.51305,-1.24599,-0.685164,-0.00312482,-0.682039
6400.2,-0.52354,-1.24414,-0.685061,-0.00302822,-0.682033
6400.8,-0.498037,-1.24222,-0.685346,-0.00326714,-0.682079
6401.4,-0.477025,-1.24025,-0.685671,-0.00347791,-0.682193
6402,-0.477025,-1.23829,-0.685741,-0.0034775,-0.682264
6402.6,-0.476026,-1.23628,-0.685828,-0.00348745,-0.682341
6403.2,-0.491531,-1.23427,-0.685732,-0.00332952,-0.682402
6403.8,-0.45803,-1.23217,-0.686197,-0.00367864,-0.682518
6404.4,-0.477534,-1.23009,-0.686065,-0.00347049,-0.682595
6405,-0.469519,-1.22795,-0.686234,-0.00355391,-0.68268
6405.6,-0.449015,-1.22577,-0.686548,-0.00377729,-0.68277
6406.2,-0.460521,-1.22356,-0.686517,-0.00364951,-0.682867
6406.8,-0.451015,-1.22129,-0.686746,-0.00375382,-0.682992
6407.4,-0.439509,-1.219,-0.68699,-0.00388415,-0.683106
6408,-0.471027,-1.21669,-0.686724,-0.00353553,-0.683189
6408.6,-0.438018,-1.21431,-0.687171,-0.00390032,-0.68327
6409.2,-0.474534,-1.21192,-0.686826,-0.00349774,-0.683328
6409.8,-0.466028,-1.20946,-0.68699,-0.003587,-0.683403
6410.4,-0.464028,-1.20697,-0.687064,-0.00360788,-0.683457
6411,-0.480025,-1.20443,-0.686955,-0.00343938,-0.683516
6411.6,-0.49553,-1.20185,-0.686825,-0.0032835,-0.683541
6412.2,-0.460029,-1.1992,-0.687245,-0.00364939,-0.683595
6412.8,-0.443016,-1.19647,-0.687521,-0.00383846,-0.683682
6413.4,-0.46252,-1.19374,-0.68736,-0.00362118,-0.683739
6414,-0.477534,-1.19095,-0.687224,-0.00346214,-0.683762
6414.6,-0.472535,-1.18809,-0.687286,-0.00351349,-0.683773
6415.2,-0.45503,-1.18516,-0.687506,-0.00370095,-0.683805
6415.8,-0.492039,-1.1822,-0.687136,-0.00331384,-0.683823
6416.4,-0.482532,-1.17917,-0.687212,-0.00340847,-0.683804
6417,-0.480533,-1.17606,-0.687207,-0.00342819,-0.683779
6417.6,-0.483532,-1.1729,-0.687155,-0.00339701,-0.683758
6418.2,-0.45803,-1.16963,-0.687427,-0.00366452,-0.683762
6418.8,-0.426004,-1.16629,-0.687798,-0.00403045,-0.683768
6419.4,-0.452014,-1.16289,-0.687525,-0.00372923,-0.683795
6420,-0.480025,-1.15941,-0.687225,-0.00342986,-0.683795
6420.6,-0.470027,-1.15583,-0.687323,-0.00353282,-0.68379
6421.2,-0.446524,-1.15214,-0.687604,-0.00378821,-0.683816
6421.8,-0.45603,-1.14836,-0.687519,-0.00368158,-0.683838
6422.4,-0.449015,-1.14448,-0.687614,-0.00375843,-0.683856
6423,-0.480533,-1.14052,-0.68728,-0.00342068,-0.683859
6423.6,-0.445524,-1.13639,-0.68769,-0.00379582,-0.683894
6424.2,-0.428511,-1.13215,-0.68793,-0.00399205,-0.683938
6424.8,-0.421005,-1.12781,-0.688027,-0.00408118,-0.683946
6425.4,-0.45503,-1.12338,-0.687602,-0.00368688,-0.683916
6426,-0.431019,-1.11876,-0.687859,-0.00395908,-0.683899
6426.6,-0.4045,-1.11399,-0.688186,-0.00428302,-0.683903
6427.2,-0.457521,-1.10911,-0.687539,-0.00365639,-0.683883
6427.8,-0.444016,-1.10403,-0.687676,-0.0038053,-0.68387
6428.4,-0.414006,-1.09876,-0.68804,-0.00415963,-0.68388
6429,-0.476534,-1.09338,-0.687294,-0.00345164,-0.683842
6429.6,-0.443525,-1.08776,-0.687587,-0.00380705,-0.68378
6430.2,-0.465028,-1.08196,-0.687263,-0.00356953,-0.683694
6430.8,-0.458521,-1.07594,-0.687251,-0.00363806,-0.683613
6431.4,-0.483024,-1.06973,-0.686832,-0.00338057,-0.683452
6432,-0.413007,-1.0632,-0.687496,-0.00416287,-0.683333
6432.6,-0.466028,-1.05647,-0.686748,-0.0035533,-0.683195
6433.2,-0.433019,-1.0494,-0.686999,-0.00391874,-0.68308
6433.8,-0.446016,-1.04209,-0.686673,-0.00376825,-0.682905
6434.4,-0.476026,-1.03446,-0.686145,-0.0034443,-0.6827
6435,-0.425512,-1.02641,-0.68653,-0.00400163,-0.682528
6435.6,-0.464028,-1.01805,-0.685875,-0.00356605,-0.682309
6436.2,-0.481533,-1.00929,-0.685434,-0.00338295,-0.682051
6436.8,-0.477025,-1.00006,-0.685197,-0.00342675,-0.681771
6437.4,-0.464028,-0.99034,-0.68505,-0.00355993,-0.68149
6438,-0.475026,-0.980135,-0.6846,-0.00344297,-0.681157
6438.6,-0.481533,-0.969333,-0.684191,-0.00337458,-0.680816
6439.2,-0.470027,-0.95788,-0.68395,-0.00348983,-0.68046
6439.8,-0.445016,-0.945734,-0.683826,-0.00375699,-0.680069
6440.4,-0.433019,-0.932803,-0.683549,-0.00389053,-0.679659
6441,-0.425512,-0.918982,-0.683238,-0.00397505,-0.679263
6441.6,-0.451523,-0.904234,-0.682484,-0.00367538,-0.678808
6442.2,-0.451523,-0.888398,-0.681975,-0.00367177,-0.678303
6442.8,-0.45703,-0.871334,-0.68133,-0.00360819,-0.677722
6443.4,-0.437018,-0.852875,-0.680908,-0.00382542,-0.677082
6444,-0.425004,-0.832802,-0.680349,-0.0039598,-0.67639
6444.6,-0.414498,-0.810852,-0.679736,-0.00408002,-0.675656
6445.2,-0.4065,-0.786774,-0.678994,-0.00417205,-0.674822
6445.8,-0.433019,-0.76014,-0.677738,-0.00384896,-0.673889
6446.4,-0.407008,-0.730482,-0.676972,-0.00415116,-0.672821
6447,-0.428511,-0.697162,-0.67548,-0.00388568,-0.671594
6447.6,-0.445016,-0.659335,-0.673871,-0.00369059,-0.67018
6448.2,-0.4065,-0.615817,-0.672662,-0.00412782,-0.668534
6448.8,-0.399501,-0.56499,-0.67081,-0.00420134,-0.666609
6449.4,-0.417514,-0.504534,-0.668238,-0.00396705,-0.664271
6450,-0.453522,-0.430759,-0.664914,-0.00354731,-0.661366
6450.6,-0.423512,-0.337487,-0.661556,-0.00385648,-0.6577
6451.2,-0.434018,-0.21387,-0.65652,-0.00370912,-0.652811
6451.8,-0.438018,-0.0376747,-0.649483,-0.00362552,-0.645858
6452.4,-0.435018,0.243725,-0.638532,-0.00359552,-0.634937
6453,-0.433019,0.768089,-0.618471,-0.00350261,-0.614969
6453.6,-0.454014,1.5992,-0.582888,-0.00310149,-0.579786
6454.2,-0.451523,1.38896,-0.57992,-0.00310809,-0.576812
6454.8,-0.443016,-0.349102,-0.648901,-0.00356593,-0.645335
6455.4,-0.496038,-0.913794,-0.685288,-0.00321763,-0.68207
6456,-0.467028,-0.915805,-0.68638,-0.00351189,-0.682869
6456.6,-0.427512,-0.901871,-0.686333,-0.00394723,-0.682385
6457.2,-0.443016,-0.886614,-0.685616,-0.00376555,-0.68185
6457.8,-0.447524,-0.870183,-0.68498,-0.00371153,-0.681268
6458.4,-0.464028,-0.852436,-0.684158,-0.00352955,-0.680628
6459,-0.411007,-0.833133,-0.684057,-0.00412833,-0.679928
6459.6,-0.443016,-0.812117,-0.682899,-0.00374813,-0.679151
6460.2,-0.452523,-0.789062,-0.681925,-0.00363826,-0.678287
6460.8,-0.420513,-0.763603,-0.681317,-0.0039958,-0.677321
6461.4,-0.421513,-0.735253,-0.680271,-0.00397689,-0.676294
6462,-0.419005,-0.703514,-0.679123,-0.00399877,-0.675124
6462.6,-0.437509,-0.66763,-0.677537,-0.00377595,-0.673761
6463.2,-0.447016,-0.626558,-0.675816,-0.00366114,-0.672155
6463.8,-0.427512,-0.578844,-0.674142,-0.00386856,-0.670273
6464.4,-0.426512,-0.522461,-0.671898,-0.00386646,-0.668031
6465,-0.405008,-0.454191,-0.669454,-0.00410452,-0.665349
6465.6,-0.411007,-0.369158,-0.665982,-0.00401058,-0.661971
6466.2,-0.382997,-0.258475,-0.66192,-0.00432924,-0.65759
6466.8,-0.387996,-0.105248,-0.655786,-0.00422505,-0.651561
6467.4,-0.400501,0.128132,-0.646444,-0.00401273,-0.642431
6468,-0.4075,0.538996,-0.630495,-0.00383265,-0.626662
6468.6,-0.411499,1.30598,-0.599972,-0.00360356,-0.596369
6469.2,-0.421005,1.66666,-0.575655,-0.00336084,-0.572294
6469.8,-0.4055,0.35039,-0.621014,-0.0037951,-0.617219
6470.4,-0.425512,-0.866534,-0.685441,-0.0039474,-0.681494
6471,-0.420005,-0.918263,-0.690327,-0.00404022,-0.686287
6471.6,-0.43351,-0.906286,-0.689793,-0.00387838,-0.685915
6472.2,-0.417514,-0.892138,-0.689489,-0.00406399,-0.685425
6472.8,-0.385504,-0.876865,-0.689392,-0.00446587,-0.684926
6473.4,-0.428003,-0.860472,-0.688298,-0.00393129,-0.684367
6474,-0.441509,-0.842717,-0.687499,-0.00377215,-0.683727
6474.6,-0.428511,-0.823401,-0.686931,-0.0039163,-0.683015
6475.2,-0.450015,-0.802329,-0.685885,-0.00366854,-0.682216
6475.8,-0.484024,-0.779205,-0.684605,-0.00331019,-0.681295
6476.4,-0.474534,-0.753627,-0.683672,-0.00339974,-0.680272
6477,-0.470027,-0.725173,-0.682546,-0.00343961,-0.679107
6477.6,-0.43551,-0.693187,-0.681625,-0.00380453,-0.677821
6478.2,-0.449015,-0.656961,-0.680002,-0.00364627,-0.676356
6478.8,-0.468519,-0.615383,-0.678121,-0.0034315,-0.674689
6479.4,-0.45803,-0.567005,-0.676253,-0.00352978,-0.672723
6480,-0.479533,-0.509657,-0.673678,-0.00329884,-0.670379
6480.6,-0.447524,-0.440015,-0.671155,-0.00361325,-0.667541
6481.2,-0.425512,-0.352753,-0.667862,-0.00383711,-0.664025
6481.8,-0.408499,-0.238551,-0.663438,-0.00400787,-0.659431
6482.4,-0.401501,-0.0789682,-0.657126,-0.00405197,-0.653074
6483,-0.43451,0.167478,-0.646979,-0.00361754,-0.643361
6483.6,-0.391995,0.608663,-0.630364,-0.00399629,-0.626368
6484.2,-0.415006,1.40207,-0.597888,-0.00354026,-0.594348
6484.8,-0.419005,1.59568,-0.579492,-0.00339033,-0.576102
6485.4,-0.410499,0.119102,-0.632984,-0.00379693,-0.629187
6486,-0.387996,-0.88584,-0.69027,-0.00442449,-0.685846
6486.6,-0.386996,-0.915624,-0.693368,-0.00445658,-0.688912
6487.2,-0.386996,-0.903741,-0.693071,-0.0044535,-0.688617
6487.8,-0.399501,-0.890227,-0.692468,-0.00428725,-0.688181
6488.4,-0.440509,-0.875686,-0.691481,-0.00379113,-0.68769
6489,-0.390503,-0.85997,-0.691566,-0.0043953,-0.68717
6489.6,-0.409007,-0.84303,-0.690737,-0.00415545,-0.686581
6490.2,-0.394502,-0.824597,-0.690264,-0.00433376,-0.685931
6490.8,-0.426004,-0.80453,-0.689133,-0.00394098,-0.685192
6491.4,-0.409499,-0.782499,-0.688505,-0.00413376,-0.684371
6492,-0.449523,-0.758228,-0.687106,-0.00366379,-0.683443
6492.6,-0.415006,-0.731255,-0.686437,-0.00405358,-0.682383
6493.2,-0.409007,-0.701049,-0.685341,-0.00411884,-0.681222
6493.8,-0.435018,-0.666972,-0.683684,-0.00380383,-0.67988
6494.4,-0.430511,-0.628066,-0.682162,-0.00384587,-0.678316
6495,-0.418005,-0.582992,-0.680501,-0.00398054,-0.67652
6495.6,-0.395502,-0.530022,-0.678614,-0.0042422,-0.674372
6496.2,-0.418514,-0.46639,-0.675718,-0.0039457,-0.671773
6496.8,-0.409007,-0.387817,-0.672601,-0.00403909,-0.668562
6497.4,-0.430511,-0.287058,-0.668216,-0.00376493,-0.664451
6498,-0.425512,-0.150589,-0.662716,-0.00378914,-0.658927
6498.6,-0.417006,0.0501995,-0.654756,-0.00383847,-0.650918
6499.2,-0.428003,0.385611,-0.641419,-0.00363935,-0.63778
6499.8,-0.417514,1.02301,-0.616598,-0.00360824,-0.61299
6500.4,-0.402009,1.70503,-0.583098,-0.00357179,-0.579526
6501,-0.401009,0.941602,-0.603839,-0.00370911,-0.60013
6501.6,-0.416006,-0.713172,-0.679893,-0.00399447,-0.675899
6502.2,-0.417514,-0.915179,-0.69573,-0.00406864,-0.691661
6502.8,-0.368983,-0.908039,-0.696377,-0.00469976,-0.691678
6503.4,-0.390503,-0.895703,-0.695691,-0.00440504,-0.691286
6504,-0.364492,-0.88235,-0.695627,-0.00475535,-0.690872
6504.6,-0.387504,-0.868017,-0.694849,-0.00443687,-0.690413
6505.2,-0.378997,-0.852578,-0.69444,-0.00454619,-0.689893
6505.8,-0.387504,-0.835845,-0.693754,-0.00442799,-0.689326
6506.4,-0.361985,-0.817647,-0.693464,-0.00477168,-0.688693
6507,-0.353478,-0.797759,-0.692915,-0.00488779,-0.688027
6507.6,-0.342972,-0.775936,-0.692315,-0.00503593,-0.687279
6508.2,-0.37649,-0.751905,-0.690963,-0.00455157,-0.686412
6508.8,-0.362493,-0.725185,-0.690145,-0.00473709,-0.685408
6509.4,-0.391503,-0.695247,-0.688625,-0.00433743,-0.684287
6510,-0.381997,-0.661419,-0.687439,-0.00445242,-0.682987
6510.6,-0.390995,-0.622775,-0.685805,-0.00432438,-0.68148
6511.2,-0.417514,-0.578074,-0.683676,-0.0039851,-0.679691
6511.8,-0.430511,-0.525501,-0.681367,-0.00382127,-0.677546
6512.4,-0.431019,-0.462249,-0.678779,-0.00380045,-0.674979
6513,-0.355478,-0.384065,-0.676579,-0.00473497,-0.671844
6513.6,-0.414498,-0.283971,-0.671732,-0.00394792,-0.667785
6514.2,-0.389995,-0.148523,-0.666494,-0.00421097,-0.662283
6514.8,-0.385504,0.0504504,-0.658524,-0.00421549,-0.654308
6515.4,-0.381997,0.381873,-0.645467,-0.00417412,-0.641293
6516,-0.390995,1.00912,-0.620686,-0.00390777,-0.616778
6516.6,-0.375998,1.69511,-0.58708,-0.00386318,-0.583217
6517.2,-0.393994,0.965799,-0.606293,-0.0037824,-0.602511
6517.8,-0.392994,-0.696153,-0.682663,-0.00427082,-0.678393
6518.4,-0.393994,-0.912957,-0.699553,-0.00436288,-0.69519
6519,-0.426004,-0.906936,-0.69919,-0.00396609,-0.695224
6519.6,-0.387504,-0.895266,-0.699306,-0.00444436,-0.694862
6520.2,-0.347988,-0.882694,-0.69944,-0.00499451,-0.694445
6520.8,-0.348988,-0.869182,-0.698998,-0.0049755,-0.694022
6521.4,-0.361493,-0.854653,-0.698336,-0.00478963,-0.693546
6522,-0.366984,-0.838944,-0.697731,-0.00470748,-0.693024
6522.6,-0.349987,-0.821887,-0.697399,-0.00494615,-0.692453
6523.2,-0.348988,-0.80332,-0.696759,-0.00495513,-0.691803
6523.8,-0.34548,-0.782954,-0.6961,-0.00500069,-0.691099
6524.4,-0.331483,-0.760533,-0.695547,-0.00520572,-0.690341
6525,-0.347988,-0.735726,-0.694422,-0.00494896,-0.689473
6525.6,-0.384488,-0.708094,-0.692895,-0.00443239,-0.688462
6526.2,-0.351987,-0.676966,-0.692191,-0.0048726,-0.687318
6526.8,-0.336974,-0.641626,-0.691085,-0.00508363,-0.686001
6527.4,-0.334974,-0.601045,-0.689559,-0.00510097,-0.684458
6528,-0.354986,-0.553797,-0.687416,-0.00479234,-0.682624
6528.6,-0.302965,-0.497661,-0.686012,-0.00557339,-0.680439
6529.2,-0.360985,-0.429666,-0.682393,-0.00467129,-0.677721
6529.8,-0.335974,-0.344505,-0.679304,-0.00500503,-0.674299
6530.4,-0.382997,-0.233357,-0.674114,-0.00432215,-0.669792
6531,-0.389995,-0.0788896,-0.66771,-0.00419275,-0.663518
6531.6,-0.371491,0.15759,-0.658416,-0.00436593,-0.65405
6532.2,-0.365984,0.574186,-0.642036,-0.00432621,-0.63771
6532.8,-0.351479,1.3292,-0.611291,-0.00429848,-0.606992
6533.4,-0.384996,1.6187,-0.589144,-0.0037516,-0.585393
6534,-0.378997,0.273057,-0.637112,-0.00412909,-0.632983
6534.6,-0.359477,-0.863567,-0.700016,-0.00480522,-0.695211
6535.2,-0.37349,-0.911009,-0.704272,-0.00463769,-0.699635
6535.8,-0.369491,-0.901535,-0.704064,-0.00469071,-0.699374
6536.4,-0.368983,-0.890235,-0.70368,-0.00469451,-0.698986
6537,-0.364492,-0.878094,-0.703323,-0.00475401,-0.698569
6537.6,-0.363493,-0.865099,-0.702845,-0.00476431,-0.698081
6538.2,-0.372491,-0.851051,-0.702217,-0.00463449,-0.697582
6538.8,-0.356986,-0.83591,-0.701868,-0.00484854,-0.697019
6539.4,-0.386996,-0.81951,-0.700816,-0.0044301,-0.696385
6540,-0.360493,-0.801611,-0.700499,-0.00478801,-0.695711
6540.6,-0.331975,-0.781977,-0.700205,-0.00520503,-0.695
6541.2,-0.342481,-0.760432,-0.699254,-0.00503832,-0.694215
6541.8,-0.350479,-0.736616,-0.698241,-0.00491269,-0.693329
6542.4,-0.329467,-0.710059,-0.697558,-0.00522046,-0.692338
6543,-0.357494,-0.680327,-0.695985,-0.00479445,-0.691191
6543.6,-0.336482,-0.646592,-0.694972,-0.00509259,-0.68988
6544.2,-0.359985,-0.607982,-0.693114,-0.00473762,-0.688377
6544.8,-0.306472,-0.563088,-0.692185,-0.0055382,-0.686647
6545.4,-0.326468,-0.510189,-0.68977,-0.00520179,-0.684568
6546,-0.320469,-0.446392,-0.687321,-0.00527421,-0.682047
6546.6,-0.315962,-0.367316,-0.684219,-0.00531894,-0.6789
6547.2,-0.293459,-0.265457,-0.68048,-0.00565028,-0.67483
6547.8,-0.322469,-0.126935,-0.674381,-0.00513974,-0.669241
6548.4,-0.300965,0.078199,-0.666439,-0.00540954,-0.661029
6549,-0.322977,0.423011,-0.652362,-0.00496145,-0.647401
6549.6,-0.292459,1.07098,-0.626922,-0.00521457,-0.621707
6550.2,-0.384488,1.68632,-0.593633,-0.00376317,-0.58987
6550.8,-0.327468,0.838408,-0.619519,-0.00464606,-0.614873
6551.4,-0.372491,-0.741388,-0.694817,-0.00456163,-0.690255
6552,-0.361493,-0.909309,-0.708604,-0.00480478,-0.703799
6552.6,-0.320977,-0.90328,-0.709258,-0.00541854,-0.703839
6553.2,-0.295458,-0.892803,-0.709438,-0.00584107,-0.703597
6553.8,-0.328467,-0.881627,-0.708583,-0.00529224,-0.703291
6554.4,-0.318978,-0.869563,-0.708405,-0.00543939,-0.702966
6555,-0.299965,-0.856649,-0.708324,-0.00575054,-0.702574
6555.6,-0.330483,-0.842736,-0.707377,-0.00524792,-0.702129
6556.2,-0.333483,-0.827686,-0.706813,-0.00519651,-0.701617
6556.8,-0.325976,-0.811318,-0.706367,-0.00530824,-0.701058
6557.4,-0.31847,-0.79347,-0.70586,-0.00542184,-0.700438
6558,-0.307472,-0.773893,-0.705367,-0.00559492,-0.699773
6558.6,-0.326468,-0.752404,-0.704283,-0.00528105,-0.699002
6559.2,-0.305472,-0.728569,-0.70375,-0.00561232,-0.698138
6559.8,-0.280953,-0.702008,-0.703181,-0.00602575,-0.697155
6560.4,-0.315962,-0.672134,-0.701472,-0.00542113,-0.69605
6561,-0.264957,-0.638144,-0.701114,-0.00629319,-0.694821
6561.6,-0.300457,-0.599194,-0.699055,-0.00565059,-0.693404
6562.2,-0.289951,-0.553969,-0.69751,-0.00581303,-0.691697
6562.8,-0.28846,-0.500501,-0.695446,-0.00581932,-0.689627
6563.4,-0.277462,-0.435904,-0.693058,-0.00598802,-0.68707
6564,-0.272955,-0.355488,-0.689923,-0.00603816,-0.683885
6564.6,-0.251451,-0.251602,-0.686103,-0.00639391,-0.679709
6565.2,-0.234439,-0.109363,-0.680635,-0.00666511,-0.67397
6565.8,-0.248436,0.102969,-0.671756,-0.00631127,-0.665445
6566.4,-0.249452,0.463831,-0.657292,-0.00615463,-0.651138
