t,v_pre,v_post,i,i_fast,i_slow
519.792,-0.430511,-0.719867,-0.624821,-0.00010361,-0.624717
519.84,-0.425512,-0.686853,-0.623268,-0.000105389,-0.623162
519.888,-0.417006,-0.64934,-0.621582,-0.000108645,-0.621474
519.936,-0.428003,-0.60619,-0.619568,-0.000103709,-0.619464
519.984,-0.417514,-0.555788,-0.617285,-0.000107639,-0.617177
520.032,-0.402009,-0.495775,-0.614533,-0.000113849,-0.614419
520.08,-0.401009,-0.422493,-0.611199,-0.000113642,-0.611085
520.128,-0.416006,-0.329952,-0.606884,-0.000106379,-0.606777
520.176,-0.417514,-0.207359,-0.601231,-0.000104742,-0.601126
520.224,-0.368983,-0.0329259,-0.593328,-0.000124982,-0.593203
520.272,-0.390503,0.244388,-0.580868,-0.000112421,-0.580756
520.32,-0.364492,0.756504,-0.55832,-0.0001196,-0.558201
520.368,-0.387504,1.57037,-0.518566,-0.000101457,-0.518465
520.416,-0.378997,1.40028,-0.513645,-0.000103863,-0.513541
520.464,-0.387504,-0.300836,-0.590922,-0.000115522,-0.590806
520.512,-0.361985,-0.904236,-0.635822,-0.000137322,-0.635685
520.56,-0.353478,-0.909019,-0.637261,-0.000142213,-0.637119
520.608,-0.342972,-0.895776,-0.637011,-0.000148045,-0.636863
520.656,-0.37649,-0.881208,-0.636573,-0.000129668,-0.636443
520.704,-0.362493,-0.865525,-0.636029,-0.000136817,-0.635892
520.752,-0.391503,-0.848568,-0.635468,-0.000121947,-0.635346
520.8,-0.381997,-0.830176,-0.6348,-0.000126397,-0.634674
520.848,-0.390995,-0.810132,-0.634033,-0.000121826,-0.633911
520.896,-0.417514,-0.788188,-0.633074,-0.000109608,-0.632964
520.944,-0.430511,-0.764028,-0.631922,-0.000103966,-0.631818
520.992,-0.431019,-0.737238,-0.630722,-0.000103543,-0.630619
521.04,-0.355478,-0.707285,-0.629549,-0.000138911,-0.62941
521.088,-0.414498,-0.673506,-0.628028,-0.000109924,-0.627918
521.136,-0.389995,-0.635032,-0.626233,-0.000120646,-0.626113
521.184,-0.385504,-0.590603,-0.62421,-0.000122363,-0.624088
521.232,-0.381997,-0.538465,-0.621892,-0.000123553,-0.621769
521.28,-0.390995,-0.476032,-0.61905,-0.000118688,-0.618932
521.328,-0.375998,-0.399286,-0.615412,-0.000125121,-0.615287
521.376,-0.393994,-0.301432,-0.610811,-0.000115707,-0.610696
521.424,-0.392994,-0.170023,-0.604662,-0.000114973,-0.604547
521.472,-0.393994,0.0208327,-0.595846,-0.000112831,-0.595733
521.52,-0.426004,0.333718,-0.581592,-9.71328e-05,-0.581495
521.568,-0.387504,0.923645,-0.555253,-0.000107804,-0.555146
521.616,-0.347988,1.67433,-0.515197,-0.000116753,-0.51508
521.664,-0.348988,1.12438,-0.528575,-0.000119261,-0.528456
521.712,-0.361493,-0.599392,-0.615263,-0.000132124,-0.615131
521.76,-0.366984,-0.909785,-0.641726,-0.000134814,-0.641591
521.808,-0.349987,-0.904909,-0.642149,-0.000144128,-0.642005
521.856,-0.348988,-0.891889,-0.641771,-0.00014455,-0.641626
521.904,-0.34548,-0.877752,-0.641407,-0.000146391,-0.641261
521.952,-0.331483,-0.862507,-0.641103,-0.000154466,-0.640948
522,-0.347988,-0.846027,-0.640694,-0.000144602,-0.64055
522.048,-0.384488,-0.828151,-0.640131,-0.000125148,-0.640006
522.096,-0.351987,-0.808667,-0.639569,-0.00014194,-0.639427
522.144,-0.336974,-0.787323,-0.638925,-0.000150295,-0.638775
522.192,-0.334974,-0.763816,-0.638151,-0.000151201,-0.638
522.24,-0.354986,-0.737758,-0.637208,-0.000139508,-0.637068
522.288,-0.302965,-0.708656,-0.636221,-0.000170682,-0.63605
522.336,-0.360985,-0.675885,-0.634868,-0.00013561,-0.634733
522.384,-0.335974,-0.6386,-0.633345,-0.000149146,-0.633196
522.432,-0.382997,-0.595651,-0.63143,-0.00012362,-0.631307
522.48,-0.389995,-0.545436,-0.629072,-0.000119802,-0.628952
522.528,-0.371491,-0.48556,-0.626307,-0.000128214,-0.626179
522.576,-0.365984,-0.412343,-0.622952,-0.000130263,-0.622822
522.624,-0.351479,-0.319742,-0.618597,-0.000136889,-0.61846
522.672,-0.384996,-0.196862,-0.612846,-0.000118883,-0.612727
522.72,-0.378997,-0.0217696,-0.604564,-0.000120059,-0.604444
522.768,-0.359477,0.256925,-0.591719,-0.000126829,-0.591592
522.816,-0.37349,0.770396,-0.568482,-0.000115311,-0.568366
522.864,-0.369491,1.56922,-0.52832,-0.000108842,-0.528211
522.912,-0.368983,1.37533,-0.524511,-0.000108258,-0.524403
522.96,-0.364492,-0.318273,-0.603192,-0.000126686,-0.603065
523.008,-0.363493,-0.900626,-0.647283,-0.000136479,-0.647147
523.056,-0.372491,-0.905948,-0.648469,-0.000131965,-0.648337
523.104,-0.356986,-0.893882,-0.64795,-0.000140108,-0.64781
523.152,-0.386996,-0.880612,-0.647289,-0.000124428,-0.647164
523.2,-0.360493,-0.866341,-0.646678,-0.0001379,-0.64654
523.248,-0.331975,-0.850943,-0.646141,-0.000154028,-0.645987
523.296,-0.342481,-0.83427,-0.645552,-0.000147622,-0.645404
523.344,-0.350479,-0.816151,-0.644873,-0.000142863,-0.64473
523.392,-0.329467,-0.796367,-0.64417,-0.000154892,-0.644015
523.44,-0.357494,-0.774663,-0.643279,-0.00013854,-0.64314
523.488,-0.336482,-0.750713,-0.642324,-0.000150155,-0.642174
523.536,-0.359985,-0.724092,-0.641268,-0.000136654,-0.641131
523.584,-0.306472,-0.69427,-0.640219,-0.00016816,-0.640051
523.632,-0.326468,-0.660569,-0.638903,-0.000155073,-0.638748
523.68,-0.320469,-0.622065,-0.637414,-0.000158286,-0.637255
523.728,-0.315962,-0.577494,-0.635658,-0.000160547,-0.635497
523.776,-0.293459,-0.525052,-0.633569,-0.000174635,-0.633394
523.824,-0.322469,-0.462085,-0.630832,-0.000155095,-0.630677
523.872,-0.300965,-0.384389,-0.627474,-0.000167712,-0.627306
523.92,-0.322977,-0.2849,-0.622999,-0.000152652,-0.622847
523.968,-0.292459,-0.150557,-0.616943,-0.000170252,-0.616773
524.016,-0.384488,0.0460331,-0.607797,-0.00011688,-0.60768
524.064,-0.327468,0.371401,-0.592872,-0.000142508,-0.59273
524.112,-0.372491,0.983889,-0.564738,-0.000113752,-0.564624
524.16,-0.361493,1.68141,-0.525296,-0.000110437,-0.525186
524.208,-0.320977,1.01021,-0.545234,-0.000134314,-0.545099
524.256,-0.295458,-0.663049,-0.634134,-0.000172529,-0.633961
524.304,-0.328467,-0.906846,-0.656133,-0.000156771,-0.655976
524.352,-0.318978,-0.901159,-0.656526,-0.00016271,-0.656363
524.4,-0.299965,-0.889063,-0.656222,-0.000175138,-0.656047
524.448,-0.330483,-0.875969,-0.65581,-0.000155232,-0.655655
524.496,-0.333483,-0.861895,-0.655301,-0.00015325,-0.655147
524.544,-0.325976,-0.846708,-0.654778,-0.000157641,-0.65462
524.592,-0.31847,-0.830264,-0.654201,-0.000162141,-0.654039
524.64,-0.307472,-0.812374,-0.653652,-0.000169049,-0.653483
524.688,-0.326468,-0.792841,-0.652929,-0.000156679,-0.652772
524.736,-0.305472,-0.771403,-0.652154,-0.000169837,-0.651984
524.784,-0.280953,-0.747737,-0.651269,-0.000186627,-0.651082
524.832,-0.315962,-0.721428,-0.65029,-0.000162361,-0.650128
524.88,-0.264957,-0.691944,-0.649374,-0.000197842,-0.649176
524.928,-0.300457,-0.658596,-0.648299,-0.000171692,-0.648127
524.976,-0.289951,-0.620511,-0.646926,-0.000178379,-0.646747
525.024,-0.28846,-0.576448,-0.645206,-0.000178807,-0.645027
525.072,-0.277462,-0.524658,-0.643051,-0.000185929,-0.642865
525.12,-0.272955,-0.462502,-0.640499,-0.000188323,-0.640311
525.168,-0.251451,-0.385921,-0.637181,-0.000203659,-0.636977
525.216,-0.234439,-0.288078,-0.632836,-0.000216039,-0.63262
525.264,-0.248436,-0.156374,-0.626886,-0.000202408,-0.626683
525.312,-0.249452,0.0353096,-0.61814,-0.000198609,-0.617941
525.36,-0.243945,0.349927,-0.603813,-0.000198036,-0.603615
525.408,-0.277462,0.939337,-0.576606,-0.000165706,-0.576441
525.456,-0.275446,1.6627,-0.536263,-0.000155235,-0.536108
525.504,-0.208936,1.09083,-0.551877,-0.000207123,-0.551669
525.552,-0.229931,-0.606935,-0.641727,-0.000221581,-0.641505
525.6,-0.225932,-0.904076,-0.668539,-0.00023425,-0.668305
525.648,-0.249943,-0.900147,-0.66927,-0.000213257,-0.669057
525.696,-0.265448,-0.888342,-0.669127,-0.000200501,-0.668927
525.744,-0.270447,-0.875521,-0.668954,-0.000196415,-0.668757
525.792,-0.239946,-0.861709,-0.668845,-0.000221122,-0.668624
525.84,-0.251451,-0.846803,-0.668587,-0.000211127,-0.668375
525.888,-0.277954,-0.830661,-0.66821,-0.000190057,-0.66802
525.936,-0.256942,-0.813119,-0.667734,-0.000206092,-0.667528
525.984,-0.25845,-0.793974,-0.667138,-0.000204572,-0.666933
526.032,-0.245944,-0.772966,-0.666477,-0.000214499,-0.666262
526.08,-0.274463,-0.749808,-0.665542,-0.000191467,-0.66535
526.128,-0.237946,-0.724105,-0.664549,-0.000220488,-0.664329
526.176,-0.295458,-0.695372,-0.663261,-0.000175592,-0.663086
526.224,-0.246944,-0.662969,-0.661909,-0.000211834,-0.661697
526.272,-0.25745,-0.626017,-0.66044,-0.000202701,-0.660238
526.32,-0.244944,-0.583365,-0.658752,-0.000212176,-0.65854
526.368,-0.253943,-0.533399,-0.656599,-0.000204023,-0.656395
526.416,-0.265448,-0.473721,-0.653952,-0.000194116,-0.653757
526.464,-0.232439,-0.400634,-0.650662,-0.000219667,-0.650442
526.512,-0.206936,-0.307977,-0.646631,-0.000241001,-0.64639
526.56,-0.207428,-0.184785,-0.641006,-0.000238227,-0.640767
526.608,-0.200429,-0.00883544,-0.632896,-0.000241507,-0.632655
526.656,-0.212427,0.271681,-0.619754,-0.000225437,-0.619529
526.704,-0.206936,0.786914,-0.595664,-0.000221195,-0.595443
526.752,-0.218426,1.56761,-0.554613,-0.000196699,-0.554416
526.8,-0.153915,1.34508,-0.552885,-0.000252186,-0.552633
526.848,-0.215934,-0.338064,-0.636131,-0.000227336,-0.635903
526.896,-0.168912,-0.895317,-0.681518,-0.000292512,-0.681226
526.944,-0.16642,-0.900799,-0.683374,-0.000295856,-0.683078
526.992,-0.155915,-0.889482,-0.683656,-0.000308028,-0.683348
527.04,-0.210935,-0.877001,-0.683614,-0.000248043,-0.683366
527.088,-0.169911,-0.863557,-0.683682,-0.000291002,-0.683391
527.136,-0.196922,-0.849057,-0.683521,-0.000261479,-0.68326
527.184,-0.172419,-0.833346,-0.683442,-0.000287481,-0.683155
527.232,-0.143901,-0.816264,-0.683322,-0.000321045,-0.683001
527.28,-0.173911,-0.797627,-0.682971,-0.000285013,-0.682686
527.328,-0.184925,-0.777203,-0.682467,-0.000272539,-0.682195
527.376,-0.164421,-0.754697,-0.681889,-0.000294824,-0.681594
527.424,-0.143901,-0.729736,-0.681226,-0.000318888,-0.680907
527.472,-0.168912,-0.701856,-0.680354,-0.00028849,-0.680065
527.52,-0.147408,-0.670487,-0.679237,-0.000313084,-0.678924
527.568,-0.163913,-0.634802,-0.677982,-0.00029266,-0.67769
527.616,-0.176418,-0.593753,-0.676401,-0.00027777,-0.676123
527.664,-0.168912,-0.54586,-0.674423,-0.000284992,-0.674138
527.712,-0.191415,-0.488953,-0.671917,-0.000259775,-0.671657
527.76,-0.17691,-0.419751,-0.668784,-0.000273481,-0.66851
527.808,-0.173911,-0.332911,-0.664757,-0.000274837,-0.664482
527.856,-0.189924,-0.21908,-0.659328,-0.000255827,-0.659072
527.904,-0.163405,-0.0599461,-0.651825,-0.000280333,-0.651545
527.952,-0.160405,0.185507,-0.64005,-0.000278273,-0.639772
528,-0.155915,0.621019,-0.619142,-0.000273742,-0.618869
528.048,-0.122397,1.38429,-0.580437,-0.000292348,-0.580145
528.096,-0.136902,1.56375,-0.559284,-0.000265786,-0.559018
528.144,-0.125905,0.130464,-0.625116,-0.000309773,-0.624806
528.192,-0.128904,-0.867793,-0.69652,-0.000340749,-0.696179
528.24,-0.114399,-0.901655,-0.701386,-0.000362756,-0.701023
528.288,-0.0688677,-0.891112,-0.701843,-0.000433262,-0.701409
528.336,-0.0968945,-0.878819,-0.702115,-0.000387844,-0.701727
528.384,-0.0893879,-0.865575,-0.702305,-0.000399008,-0.701906
528.432,-0.0578701,-0.851275,-0.702491,-0.000450937,-0.70204
528.48,-0.0658684,-0.83577,-0.702654,-0.000436504,-0.702217
528.528,-0.0693758,-0.818911,-0.70275,-0.000429984,-0.70232
528.576,-0.0388578,-0.800491,-0.702909,-0.000483883,-0.702425
528.624,-0.0883881,-0.780306,-0.702694,-0.000397928,-0.702296
528.672,-0.0388578,-0.758063,-0.702515,-0.000482287,-0.702033
528.72,-0.0513633,-0.733385,-0.702176,-0.000458353,-0.701717
528.768,-0.0488721,-0.705827,-0.70173,-0.000461853,-0.701268
528.816,-0.0723752,-0.674818,-0.700975,-0.000420217,-0.700555
528.864,-0.0673763,-0.639592,-0.699993,-0.000427348,-0.699566
528.912,-0.0378581,-0.599093,-0.698847,-0.000478206,-0.698368
528.96,-0.0328591,-0.551864,-0.69737,-0.000485861,-0.696884
529.008,-0.0353668,-0.495835,-0.695349,-0.000479005,-0.69487
529.056,-0.0258606,-0.427809,-0.692766,-0.000494529,-0.692272
529.104,-0.0348587,-0.342727,-0.68908,-0.000474233,-0.688606
529.152,-0.0218615,-0.231698,-0.684063,-0.000494671,-0.683568
529.2,-0.0178624,-0.0775151,-0.676873,-0.000496454,-0.676376
529.248,-0.0208617,0.157919,-0.665671,-0.000481735,-0.665189
529.296,-0.00335731,0.570582,-0.645655,-0.000499574,-0.645156
529.344,0.0171628,1.31468,-0.607534,-0.000508449,-0.607025
529.392,0.0306681,1.61354,-0.5802,-0.000511084,-0.579689
529.44,0.0161631,0.300794,-0.641121,-0.000532635,-0.640589
529.488,0.029652,-0.8505,-0.723468,-0.000632457,-0.722835
529.536,0.060678,-0.901165,-0.730934,-0.000719996,-0.730214
529.584,0.0776744,-0.890418,-0.731998,-0.000768941,-0.731229
529.632,0.157215,-0.877431,-0.733418,-0.00104848,-0.732369
529.68,0.270747,-0.863272,-0.735551,-0.00163183,-0.733919
529.728,0.649387,-0.847058,-0.744856,-0.00707151,-0.737784
529.776,0.875977,-0.827933,-0.760719,-0.0166382,-0.744081
529.824,0.921,-0.806611,-0.770747,-0.0196183,-0.751128
529.872,0.84146,-0.783991,-0.772073,-0.0145795,-0.757493
529.92,0.726419,-0.758991,-0.772189,-0.00942609,-0.762763
529.968,0.63539,-0.731155,-0.773403,-0.00664168,-0.766761
530.016,0.553358,-0.699865,-0.774281,-0.00483098,-0.76945
530.064,0.467328,-0.664359,-0.774491,-0.00345318,-0.771038
530.112,0.388804,-0.623656,-0.774097,-0.00253723,-0.77156
530.16,0.341781,-0.576359,-0.773246,-0.00210501,-0.771141
530.208,0.282253,-0.520493,-0.771374,-0.00166177,-0.769712
530.256,0.224741,-0.453046,-0.768486,-0.00132064,-0.767165
530.304,0.220725,-0.369109,-0.764803,-0.00129157,-0.763511
530.352,0.191715,-0.260337,-0.75938,-0.00114341,-0.758236
530.4,0.184225,-0.110729,-0.751521,-0.00109752,-0.750423
530.448,0.144709,0.114829,-0.739112,-0.000924057,-0.738188
530.496,0.152707,0.505076,-0.717718,-0.000924915,-0.716793
530.544,0.125205,1.23254,-0.676385,-0.000782232,-0.675603
530.592,0.169212,1.6739,-0.63853,-0.000876096,-0.637654
530.64,0.180718,0.503499,-0.695394,-0.00099682,-0.694397
530.688,0.156706,-0.827614,-0.794551,-0.00103597,-0.793515
530.736,0.1492,-0.903547,-0.804736,-0.00101809,-0.803718
530.784,0.167212,-0.890995,-0.804849,-0.00109145,-0.803757
530.832,0.126697,-0.875562,-0.804388,-0.000930442,-0.803458
530.88,0.162213,-0.858847,-0.804186,-0.00106767,-0.803119
530.928,0.172211,-0.840741,-0.80377,-0.00110866,-0.802661
530.976,0.157706,-0.821039,-0.803145,-0.00104595,-0.802099
531.024,0.190224,-0.799478,-0.802655,-0.00118571,-0.801469
531.072,0.174211,-0.77577,-0.801838,-0.00111173,-0.800726
531.12,0.175211,-0.749517,-0.800975,-0.0011138,-0.799861
531.168,0.189224,-0.72022,-0.800099,-0.00117382,-0.798925
531.216,0.270256,-0.687237,-0.799477,-0.00160659,-0.79787
531.264,0.269748,-0.649695,-0.798388,-0.00159871,-0.796789
531.312,0.273255,-0.606475,-0.797011,-0.00161528,-0.795396
531.36,0.270256,-0.555949,-0.795201,-0.00159019,-0.793611
531.408,0.285252,-0.495738,-0.792972,-0.00167808,-0.791294
531.456,0.302265,-0.422195,-0.789959,-0.00178291,-0.788176
531.504,0.346272,-0.329228,-0.786148,-0.00210112,-0.784047
531.552,0.331275,-0.206022,-0.780134,-0.00196287,-0.778172
531.6,0.405309,-0.030628,-0.771979,-0.00258285,-0.769396
531.648,0.422813,0.248111,-0.757447,-0.00270544,-0.754742
531.696,0.602381,0.762392,-0.73263,-0.00520589,-0.727424
531.744,0.937997,1.575,-0.696835,-0.0171482,-0.679687
531.792,1.09306,1.39651,-0.709125,-0.0295723,-0.679553
531.84,1.10306,-0.294538,-0.823402,-0.0351848,-0.788217
531.888,1.03004,-0.892458,-0.883744,-0.0292739,-0.85447
531.936,0.930998,-0.893965,-0.882408,-0.0204905,-0.861918
531.984,0.809959,-0.87661,-0.878827,-0.0130489,-0.865778
532.032,0.697917,-0.857391,-0.876931,-0.00852132,-0.868409
532.08,0.601873,-0.836456,-0.875727,-0.00588706,-0.86984
532.128,0.542361,-0.813449,-0.875174,-0.00467137,-0.870502
532.176,0.485324,-0.788124,-0.874308,-0.00373875,-0.870569
532.224,0.454822,-0.760085,-0.873444,-0.00331441,-0.87013
532.272,0.405309,-0.7289,-0.871776,-0.00272786,-0.869048
532.32,0.363793,-0.693833,-0.869706,-0.00231465,-0.867392
532.368,0.344781,-0.653949,-0.867405,-0.0021428,-0.865262
532.416,0.309264,-0.608071,-0.864318,-0.00185915,-0.862459
532.464,0.317262,-0.55438,-0.860918,-0.00191,-0.859008
532.512,0.323769,-0.490201,-0.856845,-0.00194925,-0.854896
532.56,0.323769,-0.411438,-0.851711,-0.00193727,-0.849774
532.608,0.312263,-0.311061,-0.8452,-0.00183781,-0.843362
532.656,0.344273,-0.176158,-0.836958,-0.00206013,-0.834898
532.704,0.329276,0.0201325,-0.824429,-0.0019137,-0.822515
532.752,0.359777,0.343744,-0.804584,-0.00210168,-0.802482
532.8,0.376298,0.957453,-0.766941,-0.00213478,-0.764806
532.848,0.398802,1.69726,-0.711588,-0.00215996,-0.709428
532.896,0.424304,1.06417,-0.73621,-0.00246465,-0.733746
532.944,0.400801,-0.640613,-0.857801,-0.00261912,-0.855182
532.992,0.441317,-0.903626,-0.890876,-0.00317887,-0.887697
533.04,0.412307,-0.89346,-0.891139,-0.00283912,-0.8883
533.088,0.428812,-0.87576,-0.891103,-0.00302305,-0.88808
533.136,0.475834,-0.856411,-0.891495,-0.00362288,-0.887872
533.184,0.508335,-0.835302,-0.891824,-0.00410231,-0.887722
533.232,0.504844,-0.812202,-0.891536,-0.00403998,-0.887496
533.28,0.511335,-0.786744,-0.891346,-0.00413458,-0.887211
533.328,0.554866,-0.758428,-0.891777,-0.00488162,-0.886895
533.376,0.535346,-0.726926,-0.890695,-0.00451593,-0.88618
533.424,0.567355,-0.691188,-0.890535,-0.00509593,-0.885439
533.472,0.649387,-0.650313,-0.891496,-0.00696444,-0.884532
533.52,0.958517,-0.600771,-0.906952,-0.0221492,-0.884802
533.568,1.23911,-0.536471,-0.944461,-0.0579186,-0.886542
533.616,1.31514,-0.45684,-0.96098,-0.0727921,-0.888188
533.664,1.2191,-0.361657,-0.941733,-0.0535774,-0.888156
533.712,1.07956,-0.240083,-0.918333,-0.033171,-0.885162
533.76,0.944503,-0.0706679,-0.897784,-0.020191,-0.877593
533.808,0.878485,0.195652,-0.878292,-0.0155071,-0.862784
533.856,0.785439,0.682682,-0.843583,-0.010537,-0.833046
533.904,0.69341,1.51429,-0.782523,-0.00690292,-0.77562
533.952,0.642388,1.50484,-0.76341,-0.00554061,-0.757869
534,0.601873,-0.128888,-0.870149,-0.00540471,-0.864745
534.048,0.533346,-0.891381,-0.949306,-0.00453029,-0.944776
534.096,0.523349,-0.89897,-0.951874,-0.00436913,-0.947505
534.144,0.476834,-0.880249,-0.949862,-0.00364375,-0.946218
534.192,0.443317,-0.859437,-0.947828,-0.00319427,-0.944634
534.24,0.500337,-0.836767,-0.9469,-0.00397775,-0.942922
534.288,0.459821,-0.812023,-0.944515,-0.00339308,-0.941122
534.336,0.472327,-0.784828,-0.942604,-0.00355421,-0.93905
534.384,0.508844,-0.754607,-0.941026,-0.00408478,-0.936942
534.432,0.536854,-0.720821,-0.939144,-0.00454027,-0.934603
534.48,0.566356,-0.682514,-0.93737,-0.005073,-0.932297
534.528,0.57737,-0.638745,-0.934936,-0.00527511,-0.929661
534.576,0.600873,-0.587775,-0.932461,-0.00575209,-0.926709
534.624,0.608871,-0.527444,-0.929109,-0.00590398,-0.923205
534.672,0.588367,-0.454372,-0.924132,-0.00542476,-0.918707
534.72,0.646896,-0.362454,-0.919921,-0.00674487,-0.913177
534.768,0.619377,-0.241964,-0.911641,-0.00601166,-0.905629
534.816,0.653386,-0.0725442,-0.901546,-0.00676007,-0.894786
534.864,0.672398,0.192577,-0.884787,-0.0071225,-0.877664
534.912,0.728927,0.676575,-0.855065,-0.00850995,-0.846555
534.96,0.721421,1.50733,-0.795845,-0.00768662,-0.788158
535.008,0.78344,1.51304,-0.778928,-0.00947624,-0.769451
535.056,1.11507,-0.105403,-0.914733,-0.036006,-0.878727
535.104,1.36217,-0.877968,-1.05215,-0.0861191,-0.966032
535.152,1.41168,-0.878708,-1.07361,-0.0989844,-0.974627
535.2,1.38818,-0.852414,-1.0718,-0.0926447,-0.979153
535.248,1.22061,-0.827107,-1.03839,-0.055828,-0.982559
535.296,1.11357,-0.799768,-1.02362,-0.0389842,-0.984637
535.344,0.940996,-0.76981,-1.0063,-0.0210523,-0.98525
535.392,0.871978,-0.735945,-1.00091,-0.0162773,-0.984628
535.44,0.802944,-0.697474,-0.995541,-0.012534,-0.983007
535.488,0.760937,-0.653594,-0.991227,-0.0106589,-0.980568
535.536,0.700917,-0.603057,-0.985526,-0.00845088,-0.977076
535.584,0.677905,-0.543259,-0.980484,-0.00770373,-0.97278
535.632,0.683904,-0.471211,-0.975194,-0.00783821,-0.967355
535.68,0.600873,-0.381606,-0.966092,-0.00566027,-0.960432
535.728,0.635882,-0.264758,-0.958002,-0.00641679,-0.951585
535.776,0.6644,-0.102263,-0.946637,-0.00706805,-0.939569
535.824,0.613886,0.147687,-0.927169,-0.00571058,-0.921458
535.872,0.651895,0.594926,-0.896375,-0.00638235,-0.889993
535.92,0.654894,1.40808,-0.836545,-0.00602408,-0.830521
535.968,0.703916,1.61261,-0.803121,-0.00696363,-0.796157
536.016,0.714422,0.130774,-0.901036,-0.00812603,-0.89291
536.064,0.740925,-0.875641,-1.00606,-0.0100206,-0.996044
536.112,0.757937,-0.899144,-1.01231,-0.0107408,-1.00157
536.16,0.763936,-0.879217,-1.01185,-0.0109713,-1.00088
536.208,0.806959,-0.856582,-1.01294,-0.0128832,-1.00006
536.256,0.83497,-0.831739,-1.01353,-0.0142838,-0.999243
536.304,0.845967,-0.804387,-1.01321,-0.014852,-0.998359
536.352,0.887483,-0.773727,-1.01483,-0.0172922,-0.99754
536.4,0.906987,-0.739396,-1.01516,-0.0185358,-0.996623
536.448,1.18809,-0.696808,-1.04601,-0.0497103,-0.996296
536.496,1.4922,-0.638324,-1.11641,-0.119358,-0.997054
536.544,1.60375,-0.567355,-1.14964,-0.151758,-0.997881
536.592,1.51972,-0.488945,-1.12361,-0.125877,-0.997735
536.64,1.40617,-0.397839,-1.08954,-0.093941,-0.995603
536.688,1.20859,-0.284402,-1.04184,-0.0514724,-0.990368
536.736,1.11656,-0.128209,-1.01826,-0.037378,-0.980878
536.784,0.973514,0.108627,-0.986565,-0.0221316,-0.964434
536.832,0.930507,0.526801,-0.952901,-0.0183157,-0.934586
536.88,0.881484,1.31379,-0.890096,-0.0143171,-0.875779
536.928,0.801452,1.68134,-0.838756,-0.0100432,-0.828713
536.976,0.795945,0.35139,-0.925804,-0.0108622,-0.914942
537.024,0.789947,-0.856208,-1.04814,-0.0120276,-1.03612
537.072,0.791946,-0.900453,-1.0564,-0.0122153,-1.04418
537.12,0.736434,-0.880252,-1.05213,-0.00988548,-1.04224
537.168,0.758937,-0.856773,-1.05074,-0.0107471,-1.03999
537.216,0.75243,-0.831244,-1.04805,-0.0104645,-1.03759
537.264,0.767935,-0.803148,-1.04609,-0.0110733,-1.03502
537.312,0.746432,-0.772184,-1.04246,-0.0101822,-1.03228
537.36,0.746923,-0.737678,-1.03936,-0.0101739,-1.02919
537.408,0.793946,-0.698556,-1.03804,-0.0121174,-1.02593
537.456,0.808959,-0.653914,-1.03516,-0.0127776,-1.02238
537.504,0.84246,-0.601932,-1.03291,-0.0144295,-1.01848
537.552,0.86298,-0.540594,-1.02945,-0.0155035,-1.01395
537.6,0.890482,-0.466075,-1.02563,-0.0170711,-1.00855
537.648,0.935997,-0.372101,-1.02204,-0.0200397,-1.002
537.696,0.960516,-0.248391,-1.01514,-0.0217058,-0.993436
537.744,1.00952,-0.0743057,-1.0067,-0.0255608,-0.981138
537.792,1.1936,0.205206,-1.00921,-0.0471887,-0.962022
537.84,1.51322,0.74939,-1.03865,-0.112652,-0.925998
537.888,1.69128,1.66625,-1.00397,-0.147808,-0.856163
537.936,1.66127,1.42571,-0.994729,-0.139463,-0.855266
537.984,1.4932,-0.393662,-1.11484,-0.114278,-1.00056
538.032,1.30915,-0.925525,-1.14755,-0.0740715,-1.07348
538.08,1.16559,-0.919889,-1.12328,-0.0469351,-1.07635
538.128,1.06705,-0.899404,-1.10936,-0.0334285,-1.07593
538.176,0.982512,-0.876997,-1.09923,-0.0246897,-1.07454
538.224,0.901988,-0.852487,-1.09084,-0.0183578,-1.07248
538.272,0.859964,-0.825798,-1.08549,-0.0156748,-1.06982
538.32,0.809451,-0.796569,-1.07958,-0.0129443,-1.06663
538.368,0.81145,-0.763918,-1.07622,-0.0130089,-1.06321
538.416,0.792454,-0.727626,-1.07145,-0.0120769,-1.05938
538.464,0.803452,-0.686529,-1.0677,-0.0125476,-1.05515
538.512,0.816449,-0.639453,-1.06363,-0.0131278,-1.0505
538.56,0.811958,-0.58456,-1.05814,-0.0128529,-1.04529
538.608,0.833462,-0.519207,-1.05326,-0.013862,-1.03939
538.656,0.850475,-0.439259,-1.04719,-0.0146805,-1.03251
538.704,0.865471,-0.338136,-1.03939,-0.0154025,-1.02399
538.752,0.857965,-0.202926,-1.02772,-0.0148203,-1.0129
538.8,0.90048,-0.00666686,-1.01455,-0.017091,-0.997462
538.848,0.909495,0.316003,-0.990151,-0.017233,-0.972918
538.896,0.936505,0.931759,-0.945013,-0.0181293,-0.926884
538.944,0.957009,1.71487,-0.874729,-0.0180539,-0.856675
538.992,0.973022,1.1153,-0.902061,-0.0197001,-0.882361
539.04,1.02254,-0.620331,-1.05741,-0.027462,-1.02995
539.088,1.08056,-0.900695,-1.10658,-0.0350314,-1.07155
539.136,1.31364,-0.88131,-1.14747,-0.0749053,-1.07257
539.184,1.57075,-0.844997,-1.21849,-0.144911,-1.07358
539.232,1.7168,-0.803943,-1.26416,-0.188922,-1.07524
539.28,1.60076,-0.764641,-1.22986,-0.153172,-1.07669
