t,v_pre,v_post,i,i_fast,i_slow
389.376,-0.592066,-1.68388,0.416925,3.18498e-05,0.416893
389.424,-0.60608,-1.68374,0.417037,3.01345e-05,0.417007
389.472,-0.598573,-1.68361,0.41717,3.1042e-05,0.417139
389.52,-0.607571,-1.68347,0.417285,2.9958e-05,0.417255
389.568,-0.601081,-1.68334,0.417415,3.07366e-05,0.417384
389.616,-0.612078,-1.68321,0.417523,2.94297e-05,0.417494
389.664,-0.621093,-1.68307,0.417589,2.84002e-05,0.417561
389.712,-0.612078,-1.68294,0.417647,2.94304e-05,0.417618
389.76,-0.631091,-1.6828,0.417699,2.73006e-05,0.417672
389.808,-0.595082,-1.68266,0.417833,3.14755e-05,0.417801
389.856,-0.624584,-1.68253,0.417955,2.80123e-05,0.417927
389.904,-0.630582,-1.68239,0.417993,2.73563e-05,0.417966
389.952,-0.620077,-1.68225,0.418053,2.85162e-05,0.418025
390,-0.633582,-1.68211,0.418136,2.70346e-05,0.418109
390.048,-0.617077,-1.68197,0.418213,2.88568e-05,0.418184
390.096,-0.605571,-1.68183,0.418307,3.01994e-05,0.418277
390.144,-0.652594,-1.68169,0.418337,2.50787e-05,0.418311
390.192,-0.625584,-1.68155,0.418399,2.79039e-05,0.418371
390.24,-0.607079,-1.68141,0.418466,3.0021e-05,0.418436
390.288,-0.606571,-1.68127,0.418586,3.00817e-05,0.418556
390.336,-0.611078,-1.68113,0.418668,2.9551e-05,0.418638
390.384,-0.604572,-1.68098,0.418757,3.03209e-05,0.418726
390.432,-0.596082,-1.68084,0.418869,3.13557e-05,0.418838
390.48,-0.574562,-1.68071,0.419023,3.4139e-05,0.418989
390.528,-0.627583,-1.68057,0.419135,2.76864e-05,0.419108
390.576,-0.587067,-1.68043,0.419251,3.24938e-05,0.419219
390.624,-0.637089,-1.68029,0.419323,2.66662e-05,0.419296
390.672,-0.554566,-1.68016,0.419501,3.69473e-05,0.419464
390.72,-0.594574,-1.68002,0.419671,3.15451e-05,0.419639
390.768,-0.608079,-1.67989,0.419791,2.99061e-05,0.419761
390.816,-0.596082,-1.67975,0.419882,3.13583e-05,0.419851
390.864,-0.607079,-1.67962,0.420004,3.00251e-05,0.419974
390.912,-0.564564,-1.67949,0.420154,3.5518e-05,0.420118
390.96,-0.552058,-1.67936,0.42038,3.73175e-05,0.420342
391.008,-0.569071,-1.67923,0.420552,3.48917e-05,0.420517
391.056,-0.585576,-1.6791,0.420709,3.26892e-05,0.420676
391.104,-0.600573,-1.67897,0.420824,3.08086e-05,0.420794
391.152,-0.597573,-1.67885,0.420959,3.11762e-05,0.420928
391.2,-0.579069,-1.67872,0.421094,3.35415e-05,0.421061
391.248,-0.616077,-1.67859,0.421177,2.89786e-05,0.421148
391.296,-0.597082,-1.67846,0.421293,3.12378e-05,0.421262
391.344,-0.60408,-1.67833,0.421394,3.03861e-05,0.421364
391.392,-0.573562,-1.6782,0.421519,3.42807e-05,0.421485
391.44,-0.616585,-1.67807,0.421614,2.89216e-05,0.421585
391.488,-0.609587,-1.67794,0.421701,2.97329e-05,0.421671
391.536,-0.622584,-1.67781,0.421757,2.82447e-05,0.421729
391.584,-0.619077,-1.67767,0.42182,2.86392e-05,0.421791
391.632,-0.609587,-1.67754,0.421898,2.97338e-05,0.421868
391.68,-0.603572,-1.67741,0.421981,3.04493e-05,0.421951
391.728,-0.610079,-1.67727,0.422045,2.96767e-05,0.422015
391.776,-0.60208,-1.67713,0.422101,3.06299e-05,0.42207
391.824,-0.576561,-1.677,0.422166,3.388e-05,0.422132
391.872,-0.597082,-1.67686,0.422221,3.12416e-05,0.422189
391.92,-0.579577,-1.67672,0.422291,3.34794e-05,0.422258
391.968,-0.587575,-1.67658,0.422357,3.24382e-05,0.422325
392.016,-0.552058,-1.67644,0.422488,3.73258e-05,0.42245
392.064,-0.573562,-1.67631,0.422649,3.42857e-05,0.422614
392.112,-0.553058,-1.67617,0.422762,3.71794e-05,0.422725
392.16,-0.560565,-1.67604,0.422904,3.60932e-05,0.422868
392.208,-0.55355,-1.67591,0.423071,3.7108e-05,0.423034
392.256,-0.561565,-1.67578,0.423199,3.59517e-05,0.423163
392.304,-0.557565,-1.67565,0.423379,3.65246e-05,0.423342
392.352,-0.597082,-1.67552,0.423523,3.12448e-05,0.423492
392.4,-0.548059,-1.67539,0.423674,3.79234e-05,0.423636
392.448,-0.587575,-1.67526,0.423809,3.24414e-05,0.423776
392.496,-0.549059,-1.67513,0.423939,3.77746e-05,0.423901
392.544,-0.564564,-1.67501,0.424105,3.55302e-05,0.42407
392.592,-0.558565,-1.67488,0.424281,3.63828e-05,0.424244
392.64,-0.562056,-1.67476,0.424435,3.58847e-05,0.424399
392.688,-0.566055,-1.67463,0.42457,3.53224e-05,0.424535
392.736,-0.563056,-1.67451,0.424689,3.57439e-05,0.424654
392.784,-0.555566,-1.67438,0.424828,3.68179e-05,0.424791
392.832,-0.614586,-1.67426,0.424881,2.91595e-05,0.424852
392.88,-0.604572,-1.67413,0.424959,3.03369e-05,0.424929
392.928,-0.617077,-1.674,0.425009,2.88745e-05,0.42498
392.976,-0.572562,-1.67387,0.425106,3.44279e-05,0.425072
393.024,-0.610079,-1.67374,0.42516,2.96847e-05,0.42513
393.072,-0.616077,-1.6736,0.425194,2.89896e-05,0.425165
393.12,-0.602572,-1.67346,0.42519,3.05791e-05,0.425159
393.168,-0.587067,-1.67332,0.42523,3.25115e-05,0.425198
393.216,-0.629091,-1.67318,0.425252,2.75374e-05,0.425225
393.264,-0.584576,-1.67304,0.425309,3.28338e-05,0.425276
393.312,-0.607571,-1.6729,0.425367,2.99822e-05,0.425337
393.36,-0.590067,-1.67276,0.425434,3.21298e-05,0.425402
393.408,-0.577561,-1.67262,0.425466,3.37577e-05,0.425433
393.456,-0.583068,-1.67248,0.425524,3.30314e-05,0.425491
393.504,-0.579577,-1.67233,0.425568,3.34906e-05,0.425534
393.552,-0.583068,-1.67219,0.425589,3.30322e-05,0.425556
393.6,-0.558565,-1.67204,0.425687,3.63907e-05,0.42565
393.648,-0.577069,-1.6719,0.425795,3.38252e-05,0.425761
393.696,-0.561565,-1.67176,0.425872,3.59627e-05,0.425836
393.744,-0.539045,-1.67162,0.426017,3.93098e-05,0.425978
393.792,-0.57407,-1.67147,0.426098,3.42296e-05,0.426064
393.84,-0.594574,-1.67133,0.42614,3.15661e-05,0.426108
393.888,-0.522049,-1.67119,0.426294,4.20417e-05,0.426252
393.936,-0.519049,-1.67105,0.426448,4.25434e-05,0.426406
393.984,-0.554566,-1.67091,0.426592,3.69735e-05,0.426555
394.032,-0.580069,-1.67078,0.426721,3.34296e-05,0.426688
394.08,-0.54506,-1.67064,0.426894,3.83894e-05,0.426856
394.128,-0.555058,-1.67051,0.427037,3.69028e-05,0.427
394.176,-0.535554,-1.67038,0.427191,3.98596e-05,0.427151
394.224,-0.546551,-1.67024,0.427337,3.8165e-05,0.427299
394.272,-0.552058,-1.67011,0.427489,3.73439e-05,0.427451
394.32,-0.536046,-1.66998,0.427653,3.97834e-05,0.427613
394.368,-0.528555,-1.66986,0.427826,4.09788e-05,0.427785
394.416,-0.559565,-1.66973,0.427939,3.62536e-05,0.427903
394.464,-0.563056,-1.6696,0.428014,3.57573e-05,0.427978
394.512,-0.565564,-1.66946,0.428091,3.54051e-05,0.428056
394.56,-0.545552,-1.66933,0.428228,3.83188e-05,0.42819
394.608,-0.504544,-1.6692,0.42837,4.50591e-05,0.428325
394.656,-0.550551,-1.66908,0.428499,3.75701e-05,0.428462
394.704,-0.555566,-1.66895,0.428597,3.68332e-05,0.42856
394.752,-0.555566,-1.66882,0.428707,3.68336e-05,0.42867
394.8,-0.562564,-1.66869,0.4288,3.58293e-05,0.428764
394.848,-0.549059,-1.66855,0.428896,3.77936e-05,0.428858
394.896,-0.591574,-1.66842,0.428933,3.19495e-05,0.428901
394.944,-0.534046,-1.66829,0.429035,4.01042e-05,0.428995
394.992,-0.55355,-1.66815,0.429119,3.713e-05,0.429082
395.04,-0.561565,-1.66802,0.429198,3.5973e-05,0.429162
395.088,-0.55255,-1.66789,0.429268,3.72778e-05,0.42923
395.136,-0.577561,-1.66775,0.429319,3.37703e-05,0.429285
395.184,-0.57407,-1.66761,0.429314,3.42397e-05,0.42928
395.232,-0.543552,-1.66747,0.429354,3.86282e-05,0.429315
395.28,-0.534554,-1.66733,0.429439,4.00267e-05,0.429399
395.328,-0.558057,-1.66719,0.429538,3.64773e-05,0.429501
395.376,-0.584576,-1.66705,0.429624,3.28488e-05,0.429591
395.424,-0.551059,-1.66691,0.429712,3.75009e-05,0.429674
395.472,-0.546551,-1.66677,0.42978,3.81752e-05,0.429742
395.52,-0.550059,-1.66663,0.429869,3.76501e-05,0.429832
395.568,-0.570071,-1.66649,0.429968,3.4788e-05,0.429933
395.616,-0.508543,-1.66636,0.43014,4.43624e-05,0.430096
395.664,-0.519541,-1.66623,0.430321,4.24765e-05,0.430279
395.712,-0.501037,-1.6661,0.43051,4.56988e-05,0.430465
395.76,-0.513542,-1.66597,0.430688,4.34961e-05,0.430645
395.808,-0.480533,-1.66584,0.430859,4.95559e-05,0.43081
395.856,-0.510051,-1.66571,0.431008,4.41011e-05,0.430964
395.904,-0.519541,-1.66558,0.431124,4.24786e-05,0.431082
395.952,-0.499545,-1.66546,0.431263,4.59711e-05,0.431217
396,-0.512542,-1.66533,0.431417,4.36704e-05,0.431373
396.048,-0.52354,-1.66521,0.431558,4.18138e-05,0.431516
396.096,-0.541553,-1.66508,0.431661,3.89417e-05,0.431622
396.144,-0.54706,-1.66495,0.431728,3.81039e-05,0.43169
396.192,-0.529047,-1.66482,0.431807,4.0915e-05,0.431766
396.24,-0.518049,-1.66469,0.431926,4.27325e-05,0.431884
396.288,-0.540553,-1.66456,0.432018,3.90974e-05,0.431979
396.336,-0.54606,-1.66443,0.432082,3.82563e-05,0.432044
396.384,-0.552058,-1.6643,0.432148,3.73605e-05,0.43211
396.432,-0.556566,-1.66416,0.432194,3.67014e-05,0.432157
396.48,-0.548059,-1.66402,0.432203,3.79564e-05,0.432165
396.528,-0.562564,-1.66388,0.432198,3.58425e-05,0.432162
396.576,-0.566564,-1.66374,0.432179,3.5281e-05,0.432143
396.624,-0.560057,-1.6636,0.432218,3.62002e-05,0.432181
396.672,-0.538045,-1.66345,0.43228,3.94901e-05,0.432241
396.72,-0.556058,-1.66331,0.43231,3.67776e-05,0.432273
396.768,-0.573562,-1.66316,0.432343,3.43202e-05,0.432308
396.816,-0.566055,-1.66302,0.432381,3.53538e-05,0.432345
396.864,-0.555566,-1.66287,0.432469,3.68503e-05,0.432432
396.912,-0.532046,-1.66273,0.432579,4.04395e-05,0.432539
396.96,-0.524048,-1.66259,0.432689,4.17383e-05,0.432647
397.008,-0.529555,-1.66245,0.432798,4.08404e-05,0.432757
397.056,-0.530555,-1.6623,0.432874,4.06798e-05,0.432833
397.104,-0.548551,-1.66216,0.432973,3.78881e-05,0.432935
397.152,-0.52254,-1.66202,0.433069,4.19895e-05,0.433027
397.2,-0.544552,-1.66188,0.433162,3.84924e-05,0.433124
397.248,-0.513542,-1.66174,0.43323,4.35102e-05,0.433186
397.296,-0.533046,-1.6616,0.433346,4.02835e-05,0.433305
397.344,-0.509543,-1.66146,0.433472,4.42041e-05,0.433428
397.392,-0.520049,-1.66131,0.433559,4.24072e-05,0.433516
397.44,-0.497529,-1.66117,0.43364,4.63539e-05,0.433594
397.488,-0.52154,-1.66103,0.433753,4.21589e-05,0.43371
397.536,-0.516542,-1.6609,0.43389,4.30004e-05,0.433847
397.584,-0.549551,-1.66076,0.433971,3.77428e-05,0.433934
397.632,-0.531047,-1.66062,0.434061,4.06061e-05,0.43402
397.68,-0.569071,-1.66047,0.434068,3.49418e-05,0.434033
397.728,-0.532554,-1.66033,0.434141,4.03658e-05,0.4341
397.776,-0.529555,-1.66018,0.434182,4.08474e-05,0.434141
397.824,-0.549551,-1.66004,0.434241,3.77448e-05,0.434203
397.872,-0.530047,-1.6599,0.434306,4.07691e-05,0.434265
397.92,-0.580069,-1.65975,0.43427,3.34578e-05,0.434237
397.968,-0.528555,-1.65959,0.434292,4.1011e-05,0.434251
398.016,-0.548551,-1.65944,0.434329,3.78959e-05,0.434291
398.064,-0.54406,-1.65929,0.43435,3.85748e-05,0.434312
398.112,-0.560565,-1.65914,0.434322,3.61399e-05,0.434286
398.16,-0.552058,-1.65898,0.434329,3.73757e-05,0.434292
398.208,-0.556058,-1.65882,0.434348,3.67902e-05,0.434312
398.256,-0.529047,-1.65867,0.434392,4.09343e-05,0.434351
398.304,-0.518049,-1.65851,0.434467,4.27527e-05,0.434424
398.352,-0.549059,-1.65836,0.434527,3.78231e-05,0.434489
398.4,-0.513542,-1.65821,0.434621,4.35219e-05,0.434577
398.448,-0.49353,-1.65805,0.434725,4.71034e-05,0.434678
398.496,-0.502036,-1.6579,0.434827,4.55471e-05,0.434782
398.544,-0.482041,-1.65776,0.434995,4.92919e-05,0.434946
398.592,-0.493038,-1.65761,0.435118,4.71966e-05,0.435071
398.64,-0.509035,-1.65746,0.435225,4.43064e-05,0.435181
398.688,-0.478025,-1.65732,0.435404,5.00819e-05,0.435354
398.736,-0.504036,-1.65718,0.435537,4.51912e-05,0.435492
398.784,-0.54506,-1.65703,0.435663,3.84294e-05,0.435624
398.832,-0.51305,-1.65689,0.43579,4.36109e-05,0.435746
398.88,-0.51305,-1.65675,0.435899,4.36114e-05,0.435855
398.928,-0.533554,-1.65661,0.436015,4.02181e-05,0.435975
398.976,-0.484024,-1.65648,0.436205,4.8912e-05,0.436156
399.024,-0.506544,-1.65634,0.436341,4.47485e-05,0.436296
399.072,-0.487531,-1.6562,0.436478,4.82399e-05,0.43643
399.12,-0.509543,-1.65607,0.436604,4.42223e-05,0.43656
399.168,-0.52354,-1.65593,0.436695,4.18435e-05,0.436653
399.216,-0.534046,-1.6558,0.436772,4.01425e-05,0.436732
399.264,-0.531047,-1.65566,0.43684,4.06215e-05,0.4368
399.312,-0.520049,-1.65552,0.436938,4.2426e-05,0.436896
399.36,-0.482532,-1.65538,0.437083,4.92052e-05,0.437033
399.408,-0.49553,-1.65525,0.437218,4.67427e-05,0.437171
399.456,-0.502036,-1.65512,0.437362,4.55568e-05,0.437316
399.504,-0.519049,-1.65498,0.437427,4.25956e-05,0.437384
399.552,-0.498529,-1.65485,0.4375,4.61935e-05,0.437454
399.6,-0.513542,-1.65471,0.437578,4.35335e-05,0.437534
399.648,-0.495038,-1.65457,0.437676,4.6836e-05,0.43763
399.696,-0.524048,-1.65444,0.437768,4.17643e-05,0.437726
399.744,-0.532554,-1.6543,0.437812,4.03844e-05,0.437772
399.792,-0.574562,-1.65416,0.437807,3.42084e-05,0.437772
399.84,-0.498529,-1.65402,0.437875,4.61964e-05,0.437829
399.888,-0.526048,-1.65387,0.437931,4.14374e-05,0.43789
399.936,-0.529047,-1.65373,0.438006,4.09497e-05,0.437965
399.984,-0.499545,-1.65359,0.438044,4.60128e-05,0.437998
400.032,-0.427003,-1.65345,0.438196,6.12845e-05,0.438134
400.08,-0.447524,-1.65331,0.43833,5.6513e-05,0.438274
400.128,-0.489531,-1.65318,0.438444,4.78714e-05,0.438396
400.176,-0.478533,-1.65304,0.438567,4.99978e-05,0.438517
400.224,-0.484532,-1.6529,0.438688,4.88273e-05,0.438639
400.272,-0.453014,-1.65277,0.438767,5.53026e-05,0.438712
400.32,-0.440017,-1.65263,0.438967,5.8217e-05,0.438908
400.368,-0.460521,-1.6525,0.439111,5.36877e-05,0.439057
400.416,-0.464028,-1.65237,0.439287,5.29494e-05,0.439234
400.464,-0.48604,-1.65224,0.439428,4.85397e-05,0.43938
400.512,-0.461029,-1.65212,0.4396,5.35816e-05,0.439546
400.56,-0.45703,-1.65199,0.43972,5.44354e-05,0.439665
400.608,-0.478025,-1.65186,0.439871,5.01028e-05,0.439821
400.656,-0.461029,-1.65174,0.440014,5.35832e-05,0.43996
400.704,-0.458521,-1.65161,0.440192,5.41172e-05,0.440137
400.752,-0.447524,-1.65149,0.440371,5.65208e-05,0.440315
400.8,-0.464028,-1.65137,0.440533,5.29535e-05,0.44048
400.848,-0.494038,-1.65124,0.440598,4.70334e-05,0.440551
400.896,-0.493038,-1.65112,0.440671,4.722e-05,0.440624
400.944,-0.473026,-1.65099,0.440775,5.11055e-05,0.440723
400.992,-0.471535,-1.65087,0.440881,5.1408e-05,0.44083
401.04,-0.484532,-1.65074,0.440965,4.88353e-05,0.440916
401.088,-0.510051,-1.65061,0.441033,4.4152e-05,0.440989
401.136,-0.472535,-1.65048,0.441088,5.12069e-05,0.441037
401.184,-0.497038,-1.65035,0.44115,4.64825e-05,0.441103
401.232,-0.498037,-1.65022,0.441198,4.62997e-05,0.441151
401.28,-0.492039,-1.65008,0.441223,4.74106e-05,0.441175
401.328,-0.487531,-1.64995,0.441312,4.82629e-05,0.441264
401.376,-0.52154,-1.64981,0.441328,4.21951e-05,0.441286
401.424,-0.490531,-1.64968,0.441402,4.76954e-05,0.441354
401.472,-0.465028,-1.64954,0.441472,5.27521e-05,0.441419
401.52,-0.470027,-1.6494,0.441542,5.1721e-05,0.441491
401.568,-0.487531,-1.64927,0.44158,4.82655e-05,0.441532
401.616,-0.490531,-1.64913,0.441641,4.76974e-05,0.441593
401.664,-0.468027,-1.64899,0.441725,5.21328e-05,0.441673
401.712,-0.464028,-1.64885,0.441846,5.29636e-05,0.441793
401.76,-0.447016,-1.64872,0.441957,5.66464e-05,0.4419
401.808,-0.470027,-1.64858,0.442064,5.17242e-05,0.442012
401.856,-0.480025,-1.64844,0.442123,4.97215e-05,0.442074
401.904,-0.478533,-1.64831,0.442193,5.00159e-05,0.442143
401.952,-0.484532,-1.64817,0.442337,4.88449e-05,0.442288
402,-0.435018,-1.64804,0.442525,5.9399e-05,0.442466
402.048,-0.43451,-1.64791,0.442679,5.95189e-05,0.44262
402.096,-0.440017,-1.64778,0.442805,5.82386e-05,0.442746
402.144,-0.441017,-1.64765,0.442979,5.80096e-05,0.442921
402.192,-0.453522,-1.64753,0.443137,5.52138e-05,0.443082
402.24,-0.46652,-1.6474,0.443247,5.24507e-05,0.443194
402.288,-0.478025,-1.64727,0.443347,5.01203e-05,0.443297
402.336,-0.468519,-1.64714,0.443456,5.2039e-05,0.443404
402.384,-0.46552,-1.64701,0.443556,5.26599e-05,0.443503
402.432,-0.469027,-1.64688,0.443628,5.19357e-05,0.443576
402.48,-0.484024,-1.64675,0.443668,4.89484e-05,0.44362
402.528,-0.46252,-1.64661,0.443726,5.32892e-05,0.443673
402.576,-0.479025,-1.64648,0.443757,4.99258e-05,0.443707
402.624,-0.478533,-1.64634,0.443797,5.00234e-05,0.443747
402.672,-0.489039,-1.64621,0.443876,4.799e-05,0.443828
402.72,-0.508543,-1.64607,0.443886,4.44312e-05,0.443841
402.768,-0.493038,-1.64593,0.443915,4.72387e-05,0.443868
402.816,-0.502545,-1.64578,0.443927,4.54979e-05,0.443881
402.864,-0.485532,-1.64564,0.443947,4.86617e-05,0.443898
402.912,-0.509035,-1.64549,0.443935,4.43469e-05,0.443891
402.96,-0.489531,-1.64534,0.443933,4.79e-05,0.443885
403.008,-0.490039,-1.64519,0.443959,4.78045e-05,0.443912
403.056,-0.481025,-1.64504,0.443993,4.95383e-05,0.443944
403.104,-0.517541,-1.64489,0.443998,4.28832e-05,0.443956
403.152,-0.470027,-1.64474,0.444016,5.17394e-05,0.443964
403.2,-0.465028,-1.64459,0.444035,5.2772e-05,0.443983
403.248,-0.473534,-1.64443,0.444089,5.10286e-05,0.444038
403.296,-0.441509,-1.64429,0.444199,5.79119e-05,0.444141
403.344,-0.43451,-1.64414,0.444327,5.95361e-05,0.444268
403.392,-0.484024,-1.64399,0.4444,4.89587e-05,0.444351
403.44,-0.477534,-1.64384,0.444495,5.02309e-05,0.444445
403.488,-0.467028,-1.6437,0.444605,5.23603e-05,0.444552
403.536,-0.46652,-1.64355,0.444681,5.24661e-05,0.444628
403.584,-0.487531,-1.6434,0.444725,4.82871e-05,0.444677
403.632,-0.448523,-1.64325,0.444824,5.63334e-05,0.444768
403.68,-0.442508,-1.64311,0.444949,5.76888e-05,0.444891
403.728,-0.410007,-1.64297,0.445107,6.55931e-05,0.445041
403.776,-0.478533,-1.64282,0.445173,5.00368e-05,0.445123
403.824,-0.45503,-1.64268,0.445238,5.49062e-05,0.445183
403.872,-0.481025,-1.64253,0.445284,4.95478e-05,0.445234
403.92,-0.472535,-1.64238,0.445357,5.12385e-05,0.445306
403.968,-0.456522,-1.64224,0.445454,5.45854e-05,0.445399
404.016,-0.468519,-1.64209,0.445541,5.20591e-05,0.445489
404.064,-0.461029,-1.64195,0.445603,5.36232e-05,0.445549
404.112,-0.521049,-1.6418,0.445579,4.2303e-05,0.445536
404.16,-0.481025,-1.64164,0.445591,4.95512e-05,0.445541
404.208,-0.481533,-1.64149,0.44558,4.94524e-05,0.445531
404.256,-0.474026,-1.64134,0.445628,5.09416e-05,0.445577
404.304,-0.481533,-1.64118,0.445658,4.94535e-05,0.445609
404.352,-0.470027,-1.64103,0.44568,5.17541e-05,0.445629
404.4,-0.478533,-1.64087,0.445728,5.00442e-05,0.445677
404.448,-0.505544,-1.64071,0.445701,4.49793e-05,0.445656
404.496,-0.553058,-1.64055,0.445629,3.72808e-05,0.445592
404.544,-0.504544,-1.64039,0.445635,4.51584e-05,0.44559
404.592,-0.499037,-1.64022,0.445616,4.61523e-05,0.44557
404.64,-0.489531,-1.64006,0.445607,4.79193e-05,0.445559
404.688,-0.503036,-1.63989,0.445605,4.543e-05,0.44556
404.736,-0.490531,-1.63973,0.445609,4.77316e-05,0.445561
404.784,-0.496529,-1.63956,0.445627,4.66142e-05,0.44558
404.832,-0.484024,-1.63939,0.445632,4.89758e-05,0.445583
404.88,-0.461029,-1.63923,0.445702,5.36343e-05,0.445649
404.928,-0.483532,-1.63906,0.445742,4.90723e-05,0.445693
404.976,-0.436018,-1.6389,0.445839,5.92061e-05,0.445779
405.024,-0.454014,-1.63874,0.445919,5.51436e-05,0.445864
405.072,-0.449015,-1.63857,0.44602,5.62442e-05,0.445964
405.12,-0.454522,-1.63842,0.44614,5.50344e-05,0.446085
405.168,-0.437509,-1.63826,0.446271,5.88612e-05,0.446212
405.216,-0.442017,-1.6381,0.446367,5.7823e-05,0.446309
405.264,-0.46552,-1.63795,0.446471,5.26963e-05,0.446418
405.312,-0.43551,-1.63779,0.446586,5.93301e-05,0.446526
405.36,-0.454014,-1.63764,0.446686,5.51482e-05,0.446631
405.408,-0.456522,-1.63749,0.446805,5.46052e-05,0.44675
405.456,-0.467028,-1.63734,0.446894,5.23857e-05,0.446841
405.504,-0.43551,-1.63719,0.446997,5.93329e-05,0.446937
405.552,-0.487531,-1.63703,0.447033,4.83105e-05,0.446985
405.6,-0.467028,-1.63688,0.447104,5.23876e-05,0.447052
405.648,-0.484024,-1.63673,0.447155,4.89858e-05,0.447106
405.696,-0.459029,-1.63657,0.447235,5.40707e-05,0.447181
405.744,-0.468027,-1.63642,0.447297,5.21829e-05,0.447245
405.792,-0.505544,-1.63627,0.447306,4.49945e-05,0.447261
405.84,-0.426004,-1.63611,0.447423,6.16085e-05,0.447362
405.888,-0.474026,-1.63596,0.447462,5.09625e-05,0.447411
405.936,-0.460521,-1.6358,0.447486,5.37562e-05,0.447432
405.984,-0.491039,-1.63565,0.447506,4.76507e-05,0.447458
406.032,-0.507035,-1.63549,0.447503,4.47328e-05,0.447459
406.08,-0.490039,-1.63533,0.447505,4.78405e-05,0.447457
406.128,-0.457521,-1.63517,0.447506,5.43996e-05,0.447452
406.176,-0.521049,-1.635,0.447476,4.23249e-05,0.447433
406.224,-0.467028,-1.63484,0.4475,5.23957e-05,0.447448
406.272,-0.523048,-1.63467,0.44747,4.19929e-05,0.447428
406.32,-0.470535,-1.63451,0.447505,5.1676e-05,0.447453
406.368,-0.503544,-1.63434,0.447498,4.53581e-05,0.447453
406.416,-0.45503,-1.63418,0.447539,5.49418e-05,0.447484
406.464,-0.452523,-1.63401,0.447615,5.54895e-05,0.44756
406.512,-0.450015,-1.63385,0.447711,5.60426e-05,0.447655
406.56,-0.449523,-1.63369,0.447785,5.61523e-05,0.447729
406.608,-0.473534,-1.63353,0.4478,5.1071e-05,0.447749
406.656,-0.449523,-1.63336,0.447866,5.61537e-05,0.44781
406.704,-0.454522,-1.6332,0.447979,5.50563e-05,0.447924
406.752,-0.461521,-1.63305,0.448068,5.35555e-05,0.448014
406.8,-0.422513,-1.63289,0.448187,6.24794e-05,0.448125
406.848,-0.46352,-1.63273,0.448284,5.31354e-05,0.448231
406.896,-0.422513,-1.63258,0.448413,6.24809e-05,0.44835
406.944,-0.418005,-1.63243,0.448546,6.36041e-05,0.448482
406.992,-0.405008,-1.63228,0.448692,6.69559e-05,0.448625
407.04,-0.421005,-1.63213,0.448815,6.28563e-05,0.448753
407.088,-0.43651,-1.63198,0.448932,5.91224e-05,0.448873
407.136,-0.447016,-1.63183,0.449003,5.67194e-05,0.448947
407.184,-0.425512,-1.63168,0.449108,6.17491e-05,0.449046
407.232,-0.416006,-1.63153,0.449172,6.41129e-05,0.449108
407.28,-0.442017,-1.63138,0.449214,5.78527e-05,0.449156
407.328,-0.425004,-1.63123,0.449306,6.18753e-05,0.449244
407.376,-0.45503,-1.63108,0.449347,5.49548e-05,0.449292
407.424,-0.427003,-1.63093,0.449483,6.13899e-05,0.449421
407.472,-0.439017,-1.63079,0.449561,5.85449e-05,0.449502
407.52,-0.453522,-1.63064,0.449586,5.5285e-05,0.449531
407.568,-0.474534,-1.63048,0.449619,5.08815e-05,0.449568
407.616,-0.465028,-1.63033,0.449623,5.28294e-05,0.44957
407.664,-0.451523,-1.63018,0.449667,5.57254e-05,0.449611
407.712,-0.508035,-1.63002,0.449637,4.4575e-05,0.449592
407.76,-0.472535,-1.62986,0.4496,5.12875e-05,0.449549
407.808,-0.501037,-1.6297,0.449558,4.58259e-05,0.449512
407.856,-0.458521,-1.62953,0.44955,5.42084e-05,0.449496
407.904,-0.476534,-1.62937,0.449547,5.04854e-05,0.449496
407.952,-0.468519,-1.62921,0.449539,5.21102e-05,0.449487
408,-0.455522,-1.62904,0.449608,5.48566e-05,0.449553
408.048,-0.450015,-1.62888,0.449675,5.60639e-05,0.449619
408.096,-0.453014,-1.62872,0.449738,5.54042e-05,0.449682
408.144,-0.438018,-1.62856,0.449785,5.87866e-05,0.449727
408.192,-0.443016,-1.6284,0.449827,5.76377e-05,0.44977
408.24,-0.459521,-1.62823,0.449835,5.40001e-05,0.449781
408.288,-0.415006,-1.62807,0.449943,6.43836e-05,0.449878
408.336,-0.443016,-1.62791,0.450009,5.76399e-05,0.449951
408.384,-0.415006,-1.62776,0.450121,6.43851e-05,0.450057
408.432,-0.435018,-1.6276,0.450204,5.94917e-05,0.450144
408.48,-0.43451,-1.62744,0.450267,5.96119e-05,0.450207
408.528,-0.419005,-1.62729,0.450372,6.33782e-05,0.450309
408.576,-0.440509,-1.62713,0.450449,5.82172e-05,0.450391
408.624,-0.439017,-1.62697,0.450515,5.8562e-05,0.450456
408.672,-0.429003,-1.62682,0.450579,6.0926e-05,0.450519
408.72,-0.454014,-1.62666,0.450653,5.51944e-05,0.450598
408.768,-0.430511,-1.62651,0.45074,6.05655e-05,0.45068
408.816,-0.45703,-1.62635,0.450777,5.4542e-05,0.450723
408.864,-0.476026,-1.62619,0.450805,5.05991e-05,0.450754
408.912,-0.458521,-1.62603,0.450822,5.42229e-05,0.450768
408.96,-0.472535,-1.62587,0.450816,5.13031e-05,0.450765
409.008,-0.463028,-1.62571,0.450859,5.32672e-05,0.450806
409.056,-0.435018,-1.62555,0.450934,5.9501e-05,0.450874
