t,f
4064.0,-0.6090946091758316
4064.01,-0.6081864801765313
4064.02,-0.607275230523373
4064.03,-0.6063608426170634
4064.04,-0.6054432987161718
4064.05,-0.6045225809356305
4064.06,-0.6035986712452168
4064.07,-0.6026715514680134
4064.08,-0.6017412032788511
4064.09,-0.6008076082027276
4064.1,-0.5998707476132095
4064.11,-0.5989306027308104
4064.12,-0.5979871546213492
4064.13,-0.5970403841942852
4064.14,-0.596090272201032
4064.15,-0.5951367992332492
4064.1600000000003,-0.5941799457211109
4064.17,-0.5932196919315512
4064.1800000000003,-0.5922560179664857
4064.19,-0.59128890376101
4064.2000000000003,-0.5903183290815728
4064.21,-0.5893442735241258
4064.2200000000003,-0.5883667165122469
4064.23,-0.5873856372952401
4064.2400000000002,-0.5864010149462063
4064.25,-0.5854128283600916
4064.26,-0.5844210562517055
4064.27,-0.5834256771537145
4064.28,-0.5824266694146067
4064.29,-0.581424011196629
4064.3,-0.580417680473695
4064.31,-0.5794076550292654
4064.32,-0.578393912454197
4064.33,-0.5773764301445641
4064.34,-0.5763551852994471
4064.35,-0.5753301549186927
4064.36,-0.5743013158006391
4064.37,-0.5732686445398137
4064.38,-0.5722321175245954
4064.39,-0.5711917109348438
4064.4,-0.5701474007394963
4064.4100000000003,-0.5690991626941306
4064.42,-0.5680469723384913
4064.4300000000003,-0.5669908049939829
4064.44,-0.5659306357611257
4064.4500000000003,-0.5648664395169757
4064.46,-0.5637981909125077
4064.4700000000003,-0.562725864369959
4064.48,-0.5616494340801373
4064.4900000000002,-0.5605688739996878
4064.5,-0.5594841578483201
4064.51,-0.558395259105996
4064.52,-0.5573021510100762
4064.53,-0.5562048065524234
4064.54,-0.5551031984764656
4064.55,-0.5539972992742127
4064.56,-0.5528870811832325
4064.57,-0.5517725161835793
4064.58,-0.5506535759946782
4064.59,-0.5495302320721628
4064.6,-0.5484024556046648
4064.61,-0.5472702175105573
4064.62,-0.5461334884346473
4064.63,-0.544992238744819
4064.64,-0.5438464385286277
4064.65,-0.5426960575898401
4064.6600000000003,-0.541541065444923
4064.67,-0.540381431319479
4064.6800000000003,-0.5392171241446277
4064.69,-0.5380481125533301
4064.7000000000003,-0.5368743648766584
4064.71,-0.5356958491400072
4064.7200000000003,-0.5345125330592475
4064.73,-0.5333243840368194
4064.7400000000002,-0.5321313691577647
4064.75,-0.5309334551857002
4064.76,-0.5297306085587236
4064.77,-0.528522795385259
4064.78,-0.5273099814398365
4064.79,-0.5260921321588038
4064.8,-0.5248692126359715
4064.81,-0.5236411876181895
4064.82,-0.5224080215008525
4064.83,-0.5211696783233346
4064.84,-0.5199261217643504
4064.85,-0.5186773151372424
4064.86,-0.5174232213851919
4064.87,-0.5161638030763543
4064.88,-0.5148990223989144
4064.89,-0.5136288411560618
4064.9,-0.5123532207608857
4064.9100000000003,-0.5110721222311858
4064.92,-0.5097855061841982
4064.9300000000003,-0.5084933328312351
4064.94,-0.5071955619722377
4064.9500000000003,-0.5058921529902369
4064.96,-0.5045830648457242
4064.9700000000003,-0.5032682560709295
4064.98,-0.5019476847640021
4064.9900000000002,-0.5006213085830967
4065.0,-0.4992890847403593
4065.01,-0.4979509699958122
4065.02,-0.4966069206511368
4065.03,-0.4952568925433515
4065.04,-0.4939008410383815
4065.05,-0.49253872102452095
4065.06,-0.49117048690578324
4065.07,-0.4897960925951372
4065.08,-0.4884154915076288
4065.09,-0.4870286365533831
4065.1,-0.48563548013048713
4065.11,-0.484235974117749
4065.12,-0.48283006986733146
4065.13,-0.481417718197258
4065.14,-0.4799988693837877
4065.15,-0.4785734731536575
4065.1600000000003,-0.4771414786761872
4065.17,-0.47570283455524665
4065.1800000000003,-0.47425748882108076
4065.19,-0.47280538892198976
4065.2000000000003,-0.4713464817158617
4065.21,-0.4698807134615542
4065.2200000000003,-0.46840802981012253
4065.23,-0.4669283757958899
4065.2400000000002,-0.4654416958273576
4065.25,-0.463947933677951
4065.26,-0.4624470324765985
4065.27,-0.46093893469813924
4065.28,-0.4594235821535561
4065.29,-0.457900915980031
4065.3,-0.45637087663081727
4065.31,-0.4548334038649264
4065.32,-0.45328843673662444
4065.33,-0.45173591358473464
4065.34,-0.4501757720217412
4065.35,-0.4486079489226904
4065.36,-0.4470323804138847
4065.37,-0.44544900186136493
4065.38,-0.4438577478591766
4065.39,-0.44225855221741417
4065.4,-0.4406513479500407
4065.4100000000003,-0.43903606726247474
4065.42,-0.43741264153894255
4065.4300000000003,-0.43578100132958836
4065.44,-0.4341410763373372
4065.4500000000003,-0.43249279540450675
4065.46,-0.43083608649916005
4065.4700000000003,-0.42917087670119436
4065.48,-0.4274970921881607
4065.4900000000002,-0.4258146582208073
4065.5,-0.4241234991283403
4065.51,-0.4224235382933968
4065.52,-0.42071469813672124
4065.53,-0.4189969001015409
4065.54,-0.4172700646376313
4065.55,-0.4155341111850664
4065.56,-0.4137889581576442
4065.57,-0.41203452292598225
4065.58,-0.4102707218002735
4065.59,-0.4084974700126962
4065.6,-0.40671468169946784
4065.61,-0.404922269882537
4065.62,-0.40312014645090277
4065.63,-0.4013082221415535
4065.64,-0.39948640652001594
4065.65,-0.3976546079605056
4065.6600000000003,-0.3958127336256683
4065.67,-0.39396068944590346
4065.6800000000003,-0.39209838009825876
4065.69,-0.39022570898488695
4065.7000000000003,-0.3883425782110522
4065.71,-0.3864488885626766
4065.7200000000003,-0.38454453948341527
4065.73,-0.38262942905124847
4065.7400000000002,-0.3807034539545788
4065.75,-0.3787665094678207
4065.76,-0.37681848942647206
4065.77,-0.37485928620165127
4065.78,-0.37288879067409086
4065.79,-0.3709068922075702
4065.8,-0.3689134786217758
4065.81,-0.3669084361645744
4065.82,-0.3648916494836832
4065.83,-0.36286300159772295
4065.84,-0.360822373866638
4065.85,-0.35876964596146704
4065.86,-0.3567046958334486
4065.87,-0.35462739968244383
4065.88,-0.35253763192465876
4065.89,-0.35043526515964935
4065.9,-0.3483201701365896
4065.9100000000003,-0.3461922157197839
4065.92,-0.3440512688534049
4065.9300000000003,-0.34189719452543604
4065.94,-0.3397298557307974
4065.9500000000003,-0.3375491134336353
4065.96,-0.33535482652875226
4065.9700000000003,-0.3331468518021551
4065.98,-0.3309250438906981
4065.9900000000002,-0.3286892552407974
4066.0,-0.32643933606619147
4066.01,-0.3241751343047227
4066.02,-0.32189649557411393
4066.03,-0.3196032631267133
4066.04,-0.3172952778031788
4066.05,-0.3149723779850752
4066.06,-0.3126343995463531
4066.07,-0.31028117580368025
4066.08,-0.30791253746559405
4066.09,-0.30552831258044266
4066.1,-0.30312832648308197
4066.11,-0.3007124017402951
4066.12,-0.29828035809489767
4066.13,-0.29583201240849405
4066.14,-0.29336717860284695
4066.15,-0.29088566759982193
4066.1600000000003,-0.28838728725986734
4066.17,-0.28587184231898854
4066.1800000000003,-0.2833391343241752
4066.19,-0.28078896156723726
4066.2000000000003,-0.2782211190170063
4066.21,-0.2756353982498551
4066.2200000000003,-0.2730315873784889
4066.23,-0.27040947097895807
4066.2400000000002,-0.26776883001584434
4066.25,-0.26510944176556556
4066.26,-0.2624310797377484
4066.27,-0.2597335135946113
4066.28,-0.2570165090683022
4066.29,-0.25427982787613285
4066.3,-0.2515232276336468
4066.31,-0.2487464617654616
4066.32,-0.24594927941381953
4066.33,-0.24313142534477963
4066.34,-0.24029263985198465
4066.35,-0.23743265865793087
4066.36,-0.23455121281266883
4066.37,-0.23164802858985972
4066.38,-0.22872282738011024
4066.39,-0.22577532558150623
4066.4,-0.2228052344872629
4066.4100000000003,-0.21981226017040678
4066.42,-0.21679610336540234
4066.4300000000003,-0.21375645934663276
4066.44,-0.21069301780364247
4066.4500000000003,-0.20760546271304528
4066.46,-0.20449347220699976
4066.4700000000003,-0.20135671843814992
4066.48,-0.19819486744092613
4066.4900000000002,-0.1950075789890986
4066.5,-0.1917945064494717
4066.51,-0.1885552966316043
4066.52,-0.1852895896334378
4066.53,-0.18199701868271026
4066.54,-0.17867720997403028
4066.55,-0.17532978250148204
4066.56,-0.17195434788662764
4066.57,-0.1685505102017698
4066.58,-0.16511786578833343
4066.59,-0.16165600307022035
4066.6,-0.15816450236198798
4066.61,-0.15464293567169737
4066.62,-0.1510908664982719
4066.63,-0.1475078496232039
4066.64,-0.1438934308964413
4066.65,-0.14024714701628138
4066.6600000000003,-0.13656852530309535
4066.67,-0.13285708346670025
4066.6800000000003,-0.12911232936719216
4066.69,-0.1253337607690485
4066.7000000000003,-0.12152086508830136
4066.71,-0.11767311913258106
4066.7200000000003,-0.11378998883382112
4066.73,-0.10987092897341319
4066.7400000000002,-0.10591538289959343
4066.75,-0.10192278223683814
4066.76,-0.09789254658704
4066.77,-0.09382408322223226
4066.78,-0.08971678676862252
4066.79,-0.08557003888169298
4066.8,-0.08138320791211952
4066.81,-0.07715564856225658
4066.82,-0.07288670153293121
4066.83,-0.06857569316028458
4066.84,-0.06422193504239583
4066.85,-0.059824723655419
4066.86,-0.055383339958960866
4066.87,-0.05089704899042401
4066.88,-0.046365099448037655
4066.89,-0.041786723262296585
4066.9,-0.0371611351555271
4066.9100000000003,-0.032487532189298785
4066.92,-0.027765093299400672
4066.9300000000003,-0.022992978818102233
4066.94,-0.01817032998342117
4066.9500000000003,-0.013296268435123862
4066.96,-0.008369895697188849
4066.9700000000003,-0.0033902926464698456
4066.98,0.0016434810326973878
4066.9900000000002,0.006732387408190416
4067.0,0.011877410874332292
4067.01,0.017079558740881202
4067.02,0.022339861836981965
4067.03,0.027659375130264865
4067.04,0.033039178361254994
4067.05,0.03848037669322999
4067.06,0.043984101377635
4067.07,0.04955151043513015
4067.08,0.055183789352308374
4067.09,0.06088215179407866
4067.1,0.06664784033166128
4067.11,0.07248212718608799
4067.12,0.07838631498703834
4067.13,0.08436173754677663
4067.14,0.0904097606488761
4067.15,0.09653178285133371
4067.1600000000003,0.10272923630358355
4067.17,0.10900358757681203
4067.1800000000003,0.11535633850686206
4067.19,0.12178902704888336
4067.2000000000003,0.12830322814274409
4067.21,0.1349005545880605
4067.2200000000003,0.1415826579275272
4067.23,0.14835122933703762
4067.2400000000002,0.15520800052087327
4067.25,0.16215474461000606
4067.26,0.16919327706130163
4067.27,0.17632545655512913
4067.28,0.18355318588857525
4067.29,0.19087841286111698
4067.3,0.19830313114923878
4067.31,0.20582938116607055
4067.32,0.2134592509016765
4067.33,0.22119487673913907
4067.34,0.22903844424104725
4067.35,0.236992188900419
4067.36,0.24505839684945338
4067.37,0.25323940551881635
4067.38,0.2615376042394142
4067.39,0.2699554347777893
4067.4,0.27849539179538774
4067.4100000000003,0.28716002322097894
4067.42,0.29595193052447033
4067.4300000000003,0.304873768879221
4067.44,0.3139282471987389
4067.4500000000003,0.32311812803232126
4067.46,0.33244622730277285
4067.4700000000003,0.341915413867797
4067.48,0.35152860888500387
4067.4900000000002,0.3612887849587003
4067.5,0.37119896504472577
4067.51,0.38126222108755653
4067.52,0.3914816723617282
4067.53,0.40186048348730424
4067.54,0.41240186208665786
4067.55,0.4231090560472181
4067.56,0.43398535035207236
4067.57,0.44503406343741025
4067.58,0.45625854303273894
4067.59,0.4676621614366139
4067.6,0.47924831017730857
4067.61,0.4910203940044156
4067.62,0.5029818241538401
4067.63,0.515136010825047
4067.64,0.5274863548057677
4067.65,0.5400362381757214
4067.6600000000003,0.5527890140172865
4067.67,0.5657479950575168
4067.6800000000003,0.5789164411625375
4067.69,0.5922975456021938
4067.7000000000003,0.605894420000014
4067.71,0.6197100778811321
4067.7200000000003,0.6337474167289703
4067.73,0.6480091984602878
4067.7400000000002,0.662498028227872
4067.75,0.6772163314607974
4067.76,0.692166329054067
4067.77,0.7073500106227248
4067.78,0.7227691057404946
4067.79,0.7384250530898612
4067.8,0.7543189674595788
4067.81,0.7704516045371392
4067.82,0.7868233234580924
4067.83,0.8034340470915723
4067.84,0.8202832200622854
4067.85,0.8373697645338721
4067.86,0.8546920338072562
4067.87,0.8722477638206162
4067.88,0.8900340226751916
4067.89,0.9080471583534186
4067.9,0.9262827448429907
4067.9100000000003,0.9447355269323102
4067.92,0.9633993639993309
4067.9300000000003,0.9822671731766438
4067.94,1.0013308723404024
4067.9500000000003,1.0205813234385734
4067.96,1.0400082767441547
4067.9700000000003,1.0596003166902068
4067.98,1.0793448100143446
4067.9900000000002,1.0992278570089913
4068.0,1.1192342467381327
4068.01,1.1393474171392284
4068.02,1.1595494209777466
4068.03,1.1798208986587044
4068.04,1.2001410589216404
4068.05,1.2204876684496853
4068.06,1.2408370514067888
4068.07,1.2611640998769478
4068.08,1.2814422961129932
4068.09,1.3016437474080873
4068.1,1.321739234279233
4068.11,1.3416982724982391
4068.12,1.3614891893221472
4068.13,1.3810792140636414
4068.14,1.4004345829052067
4068.15,1.41952065760277
4068.1600000000003,1.4383020574505725
4068.17,1.4567428035955658
4068.1800000000003,1.4748064745042773
4068.19,1.492456371106233
4068.2000000000003,1.5096556898746314
4068.21,1.5263677018661557
4068.2200000000003,1.542555935536551
4068.23,1.5581843609851813
4068.2400000000002,1.5732175731674443
4068.25,1.5876209715544547
4068.26,1.6013609337187462
4068.27,1.6144049803847513
4068.28,1.6267219296031352
4068.29,1.638282037885961
4068.3,1.6490571263702885
4068.31,1.6590206903541675
4068.32,1.6681479908625234
4068.33,1.6764161272411384
4068.34,1.6838040901341222
4068.35,1.6902927945627895
4068.36,1.6958650931809265
4068.37,1.7005057701227464
4068.38,1.7042015161763495
4068.39,1.7069408862995252
4068.4,1.7087142407402758
4068.4100000000003,1.7095136712273553
4068.42,1.7093329138540971
4068.4300000000003,1.7081672503913674
4068.44,1.7060133998338272
4068.4500000000003,1.7028694020104134
4068.46,1.6987344950789773
4068.4700000000003,1.69360898868104
4068.48,1.6874941344611627
4068.4900000000002,1.6803919955621822
4068.5,1.6723053165985127
4068.51,1.6632373954906068
4068.52,1.6531919584200518
4068.53,1.6421730390417089
4068.54,1.6301848629713542
4068.55,1.617231738458425
4068.56,1.6033179540570461
4068.57,1.5884476840273105
4068.58,1.5726249021348868
4068.59,1.5558533044721314
4068.6,1.5381362418989835
4068.61,1.519476662697697
4068.62,1.4998770660520693
4068.63,1.4793394669989903
4068.64,1.4578653735572589
4068.65,1.435455776814532
4068.6600000000003,1.412111154846472
4068.67,1.387831491450496
4068.6800000000003,1.3626163107971998
4068.69,1.336464729232009
4068.7000000000003,1.309375525593264
4068.71,1.2813472315450936
4068.7200000000003,1.2523782435468527
4068.73,1.2224669581867191
4068.7400000000002,1.1916119326844343
4068.75,1.1598120724039853
4068.76,1.1270668471957093
4068.77,1.0933765382905656
4068.78,1.0587425172762437
4068.79,1.023167558371821
4068.8,0.9866561847591977
4068.81,0.9492150490984826
4068.82,0.9108533475237103
4068.83,0.8715832653592823
4068.84,0.8314204514951025
4068.85,0.7903845167957616
4068.86,0.7484995500941476
4068.87,0.7057946432466267
4068.88,0.6623044144412458
4068.89,0.6180695165150335
4068.9,0.5731371145463273
4068.9100000000003,0.5275613145738222
4068.92,0.48140352312371154
4068.9300000000003,0.434732715503187
4068.94,0.3876255897745189
4068.9500000000003,0.34016658320682275
4068.96,0.29244772905732624
4068.9700000000003,0.2445683339770273
4068.98,0.19663446032480533
4068.9900000000002,0.14875820327512207
4069.0,0.10105675975953028
4069.01,0.053651294784431015
4069.02,0.006665620147931534
4069.03,-0.039775289489252026
4069.04,-0.08554690849822197
4069.05,-0.1305268566828595
4069.06,-0.17459662965356043
4069.07,-0.21764330795703676
4069.08,-0.25956118799234085
4069.09,-0.30025327923267053
4069.1,-0.3396326170405509
4069.11,-0.37762334815104565
4069.12,-0.41416155616677164
4069.13,-0.44919580639988155
4069.14,-0.4826874022102587
4069.15,-0.5146103576856904
4069.1600000000003,-0.5449511032079233
4069.17,-0.573707950413655
4069.1800000000003,-0.6008903507653421
4069.19,-0.6265179871063152
4069.2000000000003,-0.6506197401403249
4069.21,-0.6732325719110198
4069.2200000000003,-0.6944003663902958
4069.23,-0.7141727636517794
4069.2400000000002,-0.7326040192922142
4069.25,-0.7497519152521469
4069.26,-0.7656767424179532
4069.27,-0.780440369729275
4069.28,-0.7941054092539203
4069.29,-0.8067344820231378
4069.3,-0.8183895854589768
4069.31,-0.8291315600170642
4069.32,-0.8390196502017104
4069.33,-0.8481111533344697
4069.34,-0.8564611482945564
4069.35,-0.8641222958082339
4069.36,-0.8711447016485622
4069.37,-0.8775758342237397
4069.38,-0.8834604883964009
4069.39,-0.8888407879129621
4069.4,-0.8937562194684583
4069.4100000000003,-0.8982436921372534
4069.42,-0.9023376166236291
4069.4300000000003,-0.9060699994986716
4069.44,-0.9094705482697575
4069.4500000000003,-0.9125667837620974
4069.46,-0.9153841568697348
4069.4700000000003,-0.9179461672520277
4069.48,-0.9202744820102156
4069.4900000000002,-0.9223890527787643
4069.5,-0.9243082300110378
4069.51,-0.926048873532635
4069.52,-0.927626458683267
4069.53,-0.9290551775742565
4069.54,-0.930348035158565
4069.55,-0.9315169399484038
4069.56,-0.9325727893263419
4069.57,-0.9335255494834188
4069.58,-0.9343843300857101
4069.59,-0.9351574538222654
4069.6,-0.935852521025161
4069.61,-0.9364764695790059
4069.62,-0.9370356303547017
4069.63,-0.9375357784123546
4069.64,-0.9379821802224951
4069.65,-0.9383796371544136
4069.6600000000003,-0.9387325254765423
4069.67,-0.9390448331072545
4069.6800000000003,-0.9393201933459441
4069.69,-0.9395619158043431
4069.7000000000003,-0.9397730147472326
4069.71,-0.9399562350403499
4069.7200000000003,-0.9401140758917024
4069.73,-0.9402488125608889
4069.7400000000002,-0.9403625161995816
4069.75,-0.9404570719751753
4069.76,-0.9405341956188408
4069.77,-0.9405954485289251
4069.78,-0.9406422515508456
4069.79,-0.9406758975453507
4069.8,-0.9406975628483129
4069.81,-0.9407083177170263
4069.82,-0.9407091358503586
4069.83,-0.9407009030629754
4069.84,-0.9406844251872566
4069.85,-0.9406604352703899
4069.86,-0.9406296001284628
4069.87,-0.940592526314135
4069.88,-0.940549765549661
4069.89,-0.9405018196725763
4069.9,-0.9404491451372912
4069.9100000000003,-0.9403921571120772
4069.92,-0.9403312332074981
4069.9300000000003,-0.9402667168691771
4069.94,-0.9401989204649097
4069.9500000000003,-0.9401281280934884
4069.96,-0.9400545981401812
4069.9700000000003,-0.9399785656016049
4069.98,-0.93990024420071
4069.9900000000002,-0.9398198283107522
4070.0,-0.9397374947054411
4070.01,-0.9396534041509244
4070.02,-0.9395677028538613
4070.03,-0.9394805237785656
4070.04,-0.9393919878450324
4070.05,-0.939302205018602
4070.06,-0.9392112753010476
4070.07,-0.9391192896319962
4070.08,-0.939026330708782
4070.09,-0.938932473732112
4070.1,-0.9388377870842479
4070.11,-0.9387423329458143
4070.12,-0.9386461678567779
4070.13,-0.9385493432266575
4070.14,-0.9384519057985528
4070.15,-0.9383538980711765
4070.1600000000003,-0.9382553586826882
4070.17,-0.9381563227597887
4070.1800000000003,-0.9380568222352209
4070.19,-0.9379568861365362
4070.2000000000003,-0.9378565408487286
4070.21,-0.937755810353102
4070.2200000000003,-0.9376547164445231
4070.23,-0.9375532789290184
4070.2400000000002,-0.9374515158034903
4070.25,-0.9373494434191764
4070.26,-0.9372470766303206
4070.27,-0.9371444289293966
4070.28,-0.9370415125700998
4070.29,-0.9369383386792149
4070.3,-0.936834917358368
4070.31,-0.9367312577765767
4070.32,-0.9366273682544324
4070.33,-0.9365232563406698
4070.34,-0.9364189288818171
4070.35,-0.9363143920855473
4070.36,-0.9362096515783055
4070.37,-0.9361047124577266
4070.38,-0.9359995793403176
4070.39,-0.9358942564048292
4070.4,-0.93578874743171
4070.4100000000003,-0.9356830558389972
4070.42,-0.9355771847149633
4070.4300000000003,-0.9354711368478145
4070.44,-0.9353649147527081
4070.4500000000003,-0.9352585206963286
4070.46,-0.9351519567192459
4070.4700000000003,-0.9350452246562531
4070.48,-0.9349383261548704
4070.4900000000002,-0.9348312626921772
4070.5,-0.934724035590125
4070.51,-0.9346166460294687
4070.52,-0.9345090950624411
4070.53,-0.9344013836242826
4070.54,-0.9342935125437317
4070.55,-0.9341854825525685
4070.56,-0.9340772942942974
4070.57,-0.9339689483320472
4070.58,-0.9338604451557575
4070.59,-0.9337517851887177
4070.6,-0.9336429687935176
4070.61,-0.9335339962774587
4070.62,-0.9334248678974802
4070.63,-0.9333155838646395
4070.64,-0.9332061443481889
4070.65,-0.9330965494792859
4070.6600000000003,-0.9329867993543676
4070.67,-0.932876894038222
4070.6800000000003,-0.9327668335667828
4070.69,-0.9326566179496708
4070.7000000000003,-0.9325462471725078
4070.71,-0.9324357211990217
4070.7200000000003,-0.9323250399729609
4070.73,-0.9322142034198384
4070.7400000000002,-0.932103211448516
4070.75,-0.9319920639526483
4070.76,-0.9318807608119948
4070.77,-0.9317693018936145
4070.78,-0.9316576870529533
4070.79,-0.931545916134833
4070.8,-0.93143398897435
4070.81,-0.9313219053976962
4070.82,-0.931209665222902
4070.83,-0.9310972682605151
4070.84,-0.9309847143142171
4070.85,-0.9308720031813853
4070.86,-0.9307591346536016
4070.87,-0.930646108517119
4070.88,-0.9305329245532826
4070.89,-0.9304195825389151
4070.9,-0.9303060822466661
4070.9100000000003,-0.9301924234453304
4070.92,-0.930078605900137
4070.9300000000003,-0.9299646293730134
4070.94,-0.929850493622824
4070.9500000000003,-0.9297361984055889
4070.96,-0.9296217434746803
4070.9700000000003,-0.9295071285810049
4070.98,-0.9293923534731658
4070.9900000000002,-0.9292774178976126
4071.0,-0.9291623215987757
4071.01,-0.92904706431919
4071.02,-0.9289316457996076
4071.03,-0.9288160657790976
4071.04,-0.9287003239951398
4071.05,-0.9285844201837078
4071.06,-0.928468354079346
4071.07,-0.9283521254152383
4071.08,-0.9282357339232707
4071.09,-0.9281191793340889
4071.1,-0.9280024613771491
4071.11,-0.9278855797807661
4071.12,-0.9277685342721543
4071.13,-0.9276513245774679
4071.14,-0.9275339504218351
4071.15,-0.9274164115293886
4071.1600000000003,-0.9272987076232957
4071.17,-0.9271808384257835
4071.1800000000003,-0.9270628036581624
4071.19,-0.926944603040847
4071.2000000000003,-0.9268262362933746
4071.21,-0.926707703134423
4071.2200000000003,-0.9265890032818261
4071.23,-0.926470136452587
4071.2400000000002,-0.9263511023628909
4071.25,-0.9262319007281155
4071.26,-0.9261125312628418
4071.27,-0.9259929936808622
4071.28,-0.9258732876951891
4071.29,-0.925753413018061
4071.3,-0.9256333693609491
4071.31,-0.9255131564345629
4071.32,-0.9253927739488547
4071.33,-0.9252722216130232
4071.34,-0.9251514991355182
4071.35,-0.9250306062240422
4071.36,-0.9249095425855544
4071.37,-0.9247883079262713
4071.38,-0.9246669019516702
4071.39,-0.9245453243664891
4071.4,-0.9244235748747283
4071.4100000000003,-0.9243016531796514
4071.42,-0.9241795589837853
4071.4300000000003,-0.9240572919889211
4071.44,-0.9239348518961134
4071.4500000000003,-0.9238122384056807
4071.46,-0.9236894512172048
4071.4700000000003,-0.92356649002953
4071.48,-0.9234433545407628
4071.4900000000002,-0.9233200444482708
4071.5,-0.923196559448682
4071.51,-0.9230728992378834
4071.52,-0.9229490635110195
4071.53,-0.9228250519624922
4071.54,-0.9227008642859577
4071.55,-0.9225765001743266
4071.56,-0.9224519593197609
4071.57,-0.9223272414136733
4071.58,-0.9222023461467256
4071.59,-0.922077273208826
4071.6,-0.9219520222891282
4071.61,-0.9218265930760288
4071.62,-0.9217009852571657
4071.63,-0.9215751985194164
4071.64,-0.9214492325488953
4071.65,-0.9213230870309522
4071.6600000000003,-0.9211967616501697
4071.67,-0.9210702560903615
4071.6800000000003,-0.9209435700345705
4071.69,-0.9208167031650654
4071.7000000000003,-0.9206896551633398
4071.71,-0.9205624257101092
4071.7200000000003,-0.9204350144853084
4071.73,-0.9203074211680905
4071.7400000000002,-0.9201796454368234
4071.75,-0.9200516869690878
4071.76,-0.9199235454416745
4071.77,-0.9197952205305829
4071.78,-0.919666711911018
4071.79,-0.9195380192573872
4071.8,-0.9194091422432997
4071.81,-0.9192800805415622
4071.82,-0.9191508338241776
4071.83,-0.919021401762342
4071.84,-0.9188917840264427
4071.85,-0.9187619802860544
4071.86,-0.9186319902099385
4071.87,-0.9185018134660388
4071.88,-0.9183714497214803
4071.89,-0.9182408986425658
4071.9,-0.9181101598947737
4071.9100000000003,-0.9179792331427549
4071.92,-0.917848118050331
4071.9300000000003,-0.9177168142804906
4071.94,-0.9175853214953877
4071.9500000000003,-0.9174536393563387
4071.96,-0.9173217675238193
4071.9700000000003,-0.9171897056574626
4071.98,-0.9170574534160553
4071.9900000000002,-0.9169250104575359
4072.0,-0.9167923764389923
4072.01,-0.9166595510166576
4072.02,-0.9165265338459088
4072.03,-0.9163933245812634
4072.04,-0.9162599228763769
4072.05,-0.9161263283840396
4072.06,-0.9159925407561743
4072.07,-0.9158585596438333
4072.08,-0.9157243846971956
4072.09,-0.9155900155655637
4072.1,-0.9154554518973617
4072.11,-0.9153206933401313
4072.12,-0.9151857395405302
4072.13,-0.9150505901443278
4072.14,-0.9149152447964036
4072.15,-0.914779703140744
4072.1600000000003,-0.9146439648204383
4072.17,-0.9145080294776776
4072.1800000000003,-0.9143718967537503
4072.19,-0.9142355662890401
4072.2000000000003,-0.9140990377230227
4072.21,-0.9139623106942628
4072.2200000000003,-0.9138253848404114
4072.23,-0.9136882597982026
4072.2400000000002,-0.9135509352034502
4072.25,-0.9134134106910455
4072.26,-0.9132756858949541
4072.27,-0.9131377604482123
4072.28,-0.9129996339829242
4072.29,-0.9128613061302593
4072.3,-0.912722776520449
4072.31,-0.912584044782783
4072.32,-0.9124451105456071
4072.33,-0.9123059734363196
4072.34,-0.912166633081368
4072.35,-0.9120270891062466
4072.36,-0.9118873411354923
4072.37,-0.9117473887926824
4072.38,-0.9116072317004306
4072.39,-0.9114668694803849
4072.4,-0.9113263017532237
4072.4100000000003,-0.9111855281386518
4072.42,-0.9110445482553985
4072.4300000000003,-0.9109033617212141
4072.44,-0.9107619681528664
4072.4500000000003,-0.9106203671661367
4072.46,-0.9104785583758183
4072.4700000000003,-0.9103365413957113
4072.48,-0.9101943158386209
4072.4900000000002,-0.9100518813163524
4072.5,-0.9099092374397102
4072.51,-0.9097663838184921
4072.52,-0.9096233200614868
4072.53,-0.9094800457764709
4072.54,-0.9093365605702057
4072.55,-0.9091928640484326
4072.56,-0.9090489558158708
4072.57,-0.9089048354762134
4072.58,-0.908760502632124
4072.59,-0.9086159568852334
4072.6,-0.9084711978361361
4072.61,-0.9083262250843864
4072.62,-0.9081810382284957
4072.63,-0.9080356368659281
4072.64,-0.9078900205930975
4072.65,-0.9077441890053639
4072.6600000000003,-0.9075981416970297
4072.67,-0.9074518782613359
4072.6800000000003,-0.907305398290459
4072.69,-0.9071587013755076
4072.7000000000003,-0.9070117871065181
4072.71,-0.9068646550724513
4072.7200000000003,-0.9067173048611887
4072.73,-0.9065697360595292
4072.7400000000002,-0.9064219482531852
4072.75,-0.9062739410267786
4072.76,-0.9061257139638377
4072.77,-0.9059772666467925
4072.78,-0.9058285986569723
4072.79,-0.9056797095746008
4072.8,-0.905530598978793
4072.81,-0.905381266447551
4072.82,-0.9052317115577605
4072.83,-0.9050819338851868
4072.84,-0.9049319330044711
4072.85,-0.9047817084891262
4072.86,-0.9046312599115336
4072.87,-0.9044805868429383
4072.88,-0.904329688853446
4072.89,-0.9041785655120189
4072.9,-0.9040272163864713
4072.9100000000003,-0.9038756410434663
4072.92,-0.9037238390485113
4072.9300000000003,-0.9035718099659543
4072.94,-0.90341955335898
4072.9500000000003,-0.9032670687896053
4072.96,-0.903114355818676
4072.9700000000003,-0.9029614140058624
4072.98,-0.9028082429096543
4072.9900000000002,-0.9026548420873587
4073.0,-0.9025012110950945
4073.01,-0.9023473494877886
4073.02,-0.9021932568191715
4073.03,-0.9020389326417739
